mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,std_12th_delta_delta,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_8_coef,std_10th_delta_delta,std_8th_delta_delta,std_10th_delta,std_9th_delta_delta,std_9th_delta,app_LT_entropy_shannon_3_coef,det_LT_entropy_log_10_coef,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_entropy_log_7_coef,app_entropy_log_9_coef,app_LT_entropy_log_8_coef,app_entropy_log_10_coef,app_entropy_log_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,std_8th_delta,std_6th_delta_delta,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_10_coef,std_11th_delta_delta,meanHarmToNoiseHarmonicity,meanPeriodPulses,RPDE,DFA,app_LT_entropy_log_9_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_8_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_std_7_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_mean_6_coef,f2,f1,class
0.94089,1793451.66,1.2883,-1.0611,-0.32602,-0.64348,2.184,0.29176,2.1744,0.16352,-3.2742,-1.7003,0.32321,0.017835,-218670.5931,-915584.214,0.02427,0.024016,0.048858,0.020253,0.043529,-43964.2587,-110.5238,238.9811,-116609.0413,243.7995,249.3784,132.5995,259.7763,247.2559,-449880.7505,-30720.7511,0.037895,0.048155,0.034241,-1974750.6,-67975.6752,-4236657.674,0.020684,16.782,0.005589067,0.42782,0.69447,142.9967,4844.6612,116.5516,915.6545,32.9931,19.2499,48.5388,263.9492,153.394,429.003,2411.915,9677.0523,569.3441,1173.5252,85.7857,3666.4473,1831.5544,201.8765,1179.054995,577.7094039,1.0
1.157,1876027.611,1.2985,-1.8092,-0.11337,-0.058348,1.8502,0.40124,2.7503,0.17349,-3.5493,0.27317,0.36023,0.019856,-212858.33,-893103.3779,0.026803,0.024042,0.057107,0.021147,0.046672,-42562.4424,-35.6728,237.1669,-113320.6163,241.4024,247.567,132.2058,258.181,244.8438,-437391.4681,-29801.3929,0.034831,0.055201,0.030829,-1926470.415,-65926.7516,-4131270.852,0.020531,14.11,0.006962209,0.53443,0.73626,142.6035,4629.5925,103.6912,832.3397,29.0424,17.4581,43.5556,230.8065,153.0087,384.7789,2140.3605,8969.0576,498.1389,1114.0787,75.962,3375.3508,1667.7383,180.1761,1167.696964,580.0590875,1.0
1.0568,1854849.538,1.2923,-2.0281,0.4263,-0.62821,1.9952,0.34665,2.648,0.1753,-3.5589,-0.74788,0.35146,0.02016,-204994.2947,-858671.1565,0.024194,0.026518,0.051951,0.020993,0.044695,-41409.7272,-92.5826,235.3695,-109524.5145,239.9591,245.7669,131.7349,256.1654,243.19,-421805.8728,-28969.7687,0.038168,0.056461,0.03508,-1852882.233,-63967.3843,-3976826.168,0.020789,14.355,0.007051182,0.6146,0.69699,142.1321,4577.0373,114.6552,863.4747,31.6003,19.3287,46.423,251.7009,152.5293,403.5504,2271.8044,9131.395,532.7818,1113.3317,81.1186,3459.4213,1727.0969,190.0157,1155.349956,579.4376595,1.0
-2.1678,1914002.456,1.2998,-2.1854,0.17632,0.2744,1.0602,0.31006,1.3718,0.20287,-0.86598,-2.102,0.27332,0.01682,-237078.387,-989449.1387,0.016718,0.019942,0.039082,0.018334,0.04239,-48332.4828,-78.9188,244.5105,-126880.3138,249.7898,254.9079,133.6451,265.3062,253.6655,-487090.8114,-33945.206,0.030325,0.042699,0.024557,-2132848.094,-74319.3523,-4573584.458,0.015747,14.849,0.004459901,0.56477,0.58995,144.0423,5243.973,126.8459,995.8162,35.9013,21.0152,52.9044,287.4732,154.4396,466.8109,2633.5404,10498.0674,620.4639,1276.1099,93.3643,3978.3123,1991.2591,219.6481,1294.685067,729.339584,1.0
-2.6001,2151878.939,1.3148,-1.8858,0.3951,0.62965,1.1072,0.28575,1.6717,0.14667,-0.81224,-2.0984,0.28916,0.015507,-238702.7775,-997310.05,0.019165,0.020263,0.036539,0.01847,0.045108,-48346.2625,-128.1737,245.0849,-127535.1767,250.3459,255.4822,133.7524,265.8794,254.2173,-490629.767,-33884.7951,0.03001,0.046989,0.021531,-2149671.302,-74529.5312,-4609444.589,0.013612,22.327,0.004504618,0.38561,0.57561,144.1496,5253.3947,126.826,995.7927,35.9089,20.9271,52.7985,287.4045,154.5468,466.8015,2628.9435,10508.8238,620.1442,1275.42,93.3492,3982.1991,1991.4961,219.6548,1319.532617,737.4566785,1.0
-2.4505,2080293.649,1.371,-1.2668,0.2609,0.27145,0.89371,0.23818,1.5539,0.17147,-0.94665,-1.4358,0.2594,0.016076,-238948.3575,-998510.929,0.01674,0.014188,0.036141,0.017923,0.039409,-48355.0063,-166.4312,245.1725,-127639.8887,250.4307,255.5697,133.7686,265.9669,254.3005,-491170.9526,-33882.0487,0.033379,0.030827,0.015377,-2152240.984,-74569.4708,-4614920.162,0.016727,19.728,0.004509194,0.37996,0.60718,144.1658,5254.9166,126.8786,995.8091,35.9083,20.9279,52.8109,287.3396,154.563,466.7724,2628.3417,10510.7296,619.9937,1275.685,93.3578,3982.8988,1991.5958,219.6577,1341.052347,737.1446773,1.0
1.6773,1580143.625,1.16,-1.3499,-0.9024,1.1767,0.69167,0.26069,0.39936,0.17054,-0.0038893,-1.0648,0.18054,0.011902,-204207.881,-855829.1201,0.012488,0.013089,0.024036,0.012308,0.025964,-41021.7875,-166.6218,234.3318,-108873.1617,238.8666,244.729,131.6906,255.1262,242.0135,-420423.329,-28632.6851,0.026352,0.030425,0.019029,-1846796.739,-63453.0798,-3963870.432,0.015221,20.877,0.006481498,0.41263,0.755,142.0878,4574.9625,110.5114,866.9649,31.2642,18.2208,45.9284,250.1972,152.485,406.3573,2288.1709,9150.6892,539.6752,1110.5662,81.2553,3467.5039,1733.8848,191.2004,1512.221175,812.4238367,1.0
0.91708,1509213.804,1.078,-1.2011,-1.2996,1.1402,1.1006,0.21058,0.64509,0.18899,-0.59938,-1.155,0.21708,0.011592,-200656.5695,-841307.8916,0.012898,0.013249,0.027131,0.015021,0.027594,-40252.8204,-144.5649,233.175,-106937.109,237.6227,243.5722,131.4601,253.9695,240.6947,-413170.4651,-28081.7384,0.024666,0.027863,0.014325,-1815694.097,-62298.3534,-3897543.481,0.012506,16.79,0.006757305,0.46342,0.71406,141.8573,4498.7765,108.4368,851.4566,30.685,17.8781,45.0898,245.325,152.2545,398.9773,2245.0907,8992.4333,529.6103,1091.1632,79.7674,3407.3221,1702.9873,187.7195,1439.289798,756.2189099,1.0
0.93384,1802951.925,1.1427,-1.0346,-0.8604,1.237,0.7245,0.22341,1.3767,0.20706,-0.14429,-1.0983,0.18958,0.012671,-199879.0756,-838225.9875,0.017607,0.0128,0.038424,0.014702,0.028986,-40052.7539,-132.1699,232.9276,-106492.1965,237.3544,243.3249,131.4107,253.7222,240.404,-411616.8826,-27929.6732,0.026701,0.025851,0.013754,-1809092.631,-62012.4523,-3883465.379,0.01429,21.344,0.00683464,0.34218,0.75416,141.8079,4482.6162,108.0495,848.4846,30.5956,17.8162,44.9983,244.7807,152.2051,397.6862,2237.5103,8960.8896,528.1312,1086.8829,79.5397,3395.4081,1697.0671,187.1539,1497.685301,800.2869055,1.0
-2.0815,1807683.2,1.3857,-0.38867,-0.45058,0.041998,1.063,0.23292,2.657,0.21051,-1.7114,-1.5947,0.22312,0.01169,-226198.9709,-945732.305,0.017403,0.014577,0.036552,0.016492,0.035503,-45768.1403,-101.9932,241.2661,-120827.6097,246.2915,251.6633,133.0362,262.0611,249.9117,-465165.211,-32046.9929,0.02948,0.03798,0.019946,-2039287.824,-70588.2139,-4374215.084,0.013177,20.484,0.005400566,0.42181,0.72396,143.4334,5020.5516,121.6637,953.185,34.4076,20.0702,50.5944,275.6797,153.8306,447.0369,2519.9466,10051.1068,594.4248,1220.1999,89.4404,3809.0211,1906.1257,210.3951,1328.407547,765.7438371,1.0
-2.6111,1956970.311,1.2731,-1.4845,-0.44222,0.13394,0.68358,0.29792,1.163,0.17923,-1.9278,-2.5214,0.3183,0.016711,-236206.7856,-987423.9544,0.0184,0.015163,0.042918,0.017637,0.044122,-47768.3361,-160.5514,244.3621,-126153.7495,249.5616,254.7593,133.618,265.1566,253.3688,-485640.5311,-33460.6401,0.037946,0.035573,0.020144,-2128516.546,-73683.437,-4564370.29,0.015567,25.175,0.004635434,0.50215,0.62437,144.0152,5200.7527,125.4596,985.6628,35.5192,20.7299,52.2776,284.2343,154.4125,461.8947,2601.5447,10403.2857,613.0222,1263.3578,92.3618,3942.2162,1971.2982,217.3684,1146.548354,754.2058811,1.0
-2.6582,1355299.997,1.3343,-2.6421,-0.81076,0.14833,0.78088,0.2244,0.50427,0.17246,-1.2909,-3.067,0.1877,0.013406,-241171.6814,-1007732.105,0.012566,0.015898,0.027532,0.01485,0.032395,-48796.7507,-174.0383,245.844,-128820.2777,251.1433,256.2412,133.8926,266.6384,255.0532,-495722.3543,-34192.2508,0.02992,0.032581,0.015717,-2171971.709,-75251.1945,-4656958.342,0.013689,30.801,0.004419405,0.31436,0.58086,144.2898,5297.2761,127.8396,1003.8987,36.1994,21.1678,53.2937,289.841,154.687,470.6144,2649.7871,10596.0177,625.269,1285.7556,94.1428,4015.2352,2007.7911,221.492,1238.635552,750.4006413,1.0
3.8884,1398797.654,1.172,-2.7697,0.52872,-0.028754,0.44865,0.43393,3.2461,0.20269,-1.1224,0.8601,0.38266,0.024474,-167894.3431,-707159.2248,0.027809,0.025806,0.070687,0.029456,0.053176,-33173.2666,-108.1394,221.9375,-89122.8717,225.6065,232.3348,129.1236,242.7321,227.8786,-346594.3043,-22978.1084,0.050503,0.060139,0.035525,-1528200.591,-51651.9502,-3284165.935,0.020766,17.156,0.010058562,0.56847,0.76126,139.5208,3843.5004,93.0544,728.6902,26.3303,15.2968,38.7061,210.9012,149.918,341.9282,1923.7443,7691.2136,455.0251,931.5732,68.4295,2914.5928,1457.4468,160.9752,1266.724671,562.1932186,1.0
3.4662,1628345.051,1.1129,-2.898,0.84954,-0.50886,0.83188,0.3603,2.3322,0.1707,-1.5924,1.2696,0.38824,0.030483,-168523.4654,-709272.3459,0.027014,0.030838,0.054956,0.029499,0.061386,-33462.7475,-112.2024,222.1233,-89572.3554,225.8182,232.5206,129.1636,242.918,228.1382,-347708.0267,-23225.2444,0.06312,0.064726,0.03187,-1532732.069,-52003.5095,-3293835.751,0.031024,12.64,0.009813136,0.67749,0.74376,139.5608,3853.667,92.6376,728.9823,26.2507,15.2631,38.6088,209.8815,149.958,341.4977,1921.1404,7701.3085,452.8092,934.5632,68.2555,2918.0119,1458.0787,160.6793,1212.77533,545.6945955,1.0
3.6928,1613274.686,1.1266,-2.9028,0.87245,-0.34672,0.52777,0.3925,3.5062,0.15203,-1.5258,1.4267,0.35668,0.023888,-164750.1146,-692858.5896,0.027995,0.028912,0.058139,0.029338,0.058879,-32891.9287,-120.41,220.6732,-87693.2126,224.3178,231.0704,128.8491,241.4676,226.5795,-339830.7789,-22865.4785,0.047466,0.05661,0.03007,-1497534.456,-51010.437,-3218703.593,0.024134,13.926,0.010051746,0.63279,0.76136,139.2463,3791.8521,91.336,718.3721,25.869,15.1603,38.0886,207.0231,149.6435,336.5132,1895.8162,7582.4147,446.3487,921.4511,67.2942,2873.1773,1436.6699,158.3374,1266.743243,582.5369505,1.0
1.2812,1763513.586,1.198,-0.507,0.90642,0.53087,-0.59982,0.35218,1.2037,0.17554,-2.0532,0.46301,0.38881,0.023106,-196904.2676,-825591.0095,0.0288,0.021755,0.058287,0.024272,0.060325,-39548.9326,-126.8463,231.9115,-104962.3489,236.2947,242.3087,131.2062,252.7059,239.2884,-405497.1553,-27594.0578,0.050473,0.051784,0.032933,-1782026.938,-61175.3118,-3825743.287,0.023151,17.707,0.006989501,0.58332,0.73224,141.6034,4433.8861,106.9841,840.4748,30.3041,17.7275,44.626,242.3912,152.0007,394.0153,2219.056,8869.6397,523.6122,1076.525,78.809,3361.0759,1680.8986,185.4341,1055.507253,525.4971967,1.0
1.7436,1476445.028,1.2367,-1.4824,1.1415,0.5079,-0.68916,0.31212,1.2104,0.17764,-2.0957,0.16899,0.34198,0.023018,-189169.0261,-794029.6468,0.022556,0.024961,0.041405,0.024711,0.052142,-37864.9451,-148.1783,229.3326,-100755.5795,233.5242,239.7298,130.6816,250.1272,236.3401,-389752.3661,-26383.1221,0.041381,0.046633,0.03857,-1714407.295,-58654.8,-3681508.966,0.021042,20.357,0.007648844,0.51417,0.67662,141.0788,4270.8551,102.7788,808.2029,29.1079,16.998,42.8045,232.6834,151.4761,378.5896,2130.7147,8536.1823,502.2062,1036.41,75.6902,3234.4234,1616.4889,178.1295,1028.345706,547.862145,1.0
1.8696,1733624.223,1.1647,-1.3667,0.57152,0.95783,-0.30536,0.40178,2.3952,0.20142,-2.0149,0.54861,0.30642,0.027876,-199921.1159,-838023.778,0.028525,0.021491,0.063114,0.024793,0.051822,-40180.4118,-130.3842,232.9114,-106597.262,237.3613,243.3087,131.4075,253.7059,240.4197,-411656.8154,-28044.3548,0.058858,0.045138,0.033678,-1808659.513,-62138.3135,-3882542.41,0.026182,19.314,0.006772009,0.44345,0.76165,141.8047,4493.8779,108.4699,851.9351,30.7087,17.9132,45.1958,245.772,152.2019,399.3028,2249.3047,8990.1047,530.2972,1091.5678,79.856,3406.724,1703.7859,187.8935,1006.121345,461.3468861,1.0
-3.0653,1395757.851,1.3112,-0.71187,0.34512,0.30707,-1.3184,0.29313,1.2875,0.1417,-1.2788,-0.073432,0.27781,0.022378,-222475.6041,-931279.3461,0.026014,0.022671,0.052226,0.021173,0.047995,-44746.8859,-111.8612,240.1759,-118649.5623,245.0762,250.5732,132.8287,260.9707,248.6046,-457674.5996,-31273.8819,0.045334,0.052024,0.0225,-2008350.625,-69172.1436,-4308281.83,0.015653,18.503,0.005384145,0.48577,0.68986,143.2259,4922.3284,118.5793,931.2276,33.5715,19.5783,49.3548,268.7118,153.6231,436.4506,2454.6241,9837.4279,579.6676,1192.7732,87.2847,3727.4177,1862.6303,205.3843,1137.260339,636.0172321,1.0
-2.7968,1302764.117,1.2849,-0.57982,0.22883,0.46662,-0.98061,0.31973,1.3588,0.13268,-1.0438,-0.0062851,0.34834,0.025467,-225571.9841,-944453.2398,0.019882,0.029943,0.03977,0.027231,0.058969,-45061.2087,-105.7363,241.1667,-120149.7623,246.1266,251.564,133.0181,261.9616,249.6826,-464198.8692,-31396.3663,0.053886,0.064841,0.029095,-2036549.609,-69889.6495,-4368381.61,0.018341,17.623,0.005411564,0.5731,0.70259,143.4153,4994.0935,124.4274,948.2948,34.5363,20.3047,52.1329,277.9281,153.8125,445.8343,2507.5061,10001.539,596.2945,1208.9673,89.4921,3790.4086,1896.6145,210.0857,1192.273121,608.0661781,1.0
-2.6269,1208459.313,1.3161,-0.71993,0.32498,0.55357,-0.97404,0.31123,1.6806,0.15122,-1.1942,-0.2679,0.26621,0.019289,-221010.7142,-925328.5104,0.022153,0.021961,0.049164,0.02009,0.042365,-44441.608,-116.6201,239.7248,-117857.4574,244.5962,250.122,132.7423,260.5193,248.0875,-454731.8724,-31054.1393,0.041359,0.048225,0.024388,-1995611.75,-68709.1166,-4281131.862,0.019966,18.638,0.005468184,0.49643,0.70806,143.1396,4896.1924,118.1422,926.9288,33.435,19.4803,49.1552,267.38,153.5368,434.5205,2444.6238,9788.9877,577.2175,1187.0358,86.9082,3709.2344,1853.9856,204.511,1143.327207,599.8823369,1.0
-2.4533,1319184.932,1.2994,-1.03,-1.3039,-0.70199,-0.51984,0.22868,1.607,0.19669,-1.6076,-0.042897,0.25307,0.020942,-244359.8981,-1020626.351,0.018728,0.014795,0.036745,0.01812,0.034436,-49519.5311,-162.9798,246.776,-130579.5605,252.1426,257.1732,134.0641,267.5704,256.1246,-502152.4947,-34721.9381,0.042674,0.030054,0.018159,-2199559.966,-76322.4387,-4715734.471,0.012637,21.196,0.004269907,0.26501,0.72462,144.4613,5359.1808,129.2904,1015.2647,36.5965,21.3507,53.8456,292.8231,154.8585,475.8079,2679.032,10717.4025,631.7985,1300.9427,95.1505,4061.1353,2030.5144,223.888,1017.155202,620.241325,1.0
-2.4226,1552011.464,1.2952,-0.1294,-0.81902,-0.98326,-0.94954,0.2057,1.468,0.24175,-1.3052,-0.97007,0.23637,0.016393,-244195.3978,-1020021.263,0.01458,0.013873,0.029209,0.012325,0.030572,-49422.9515,-143.26,246.7349,-130443.3583,252.0885,257.1321,134.0561,267.5295,256.072,-501786.8571,-34642.4925,0.038395,0.031333,0.019412,-2198265.232,-76208.6963,-4712973.76,0.015469,24.374,0.004293934,0.28905,0.72914,144.4533,5349.1955,128.9251,1012.1612,36.4855,21.3747,53.7719,292.0818,154.8505,474.4201,2668.6352,10690.8429,630.4082,1296.4275,94.8972,4050.8274,2024.4717,223.2736,1554.801536,663.0678429,1.0
-1.7257,1796855.18,1.2163,0.0078227,-1.1222,-1.0812,-0.63218,0.26609,3.5581,0.20893,-0.70656,-0.015401,0.20463,0.014875,-237271.6541,-992176.6188,0.019938,0.017037,0.038334,0.014055,0.029524,-47852.7021,-106.1933,244.712,-126644.9018,249.9077,255.1093,133.6826,265.507,253.733,-487828.1671,-33494.6132,0.031482,0.040339,0.021461,-2138686.236,-73901.0121,-4586032.797,0.017238,20.618,0.004644392,0.38853,0.80219,144.0798,5207.2501,125.5453,984.7616,35.4882,20.8054,52.2496,283.9109,154.4771,461.3027,2594.7429,10404.9575,611.8442,1262.6024,92.2623,3942.374,1969.752,217.0926,1481.807221,545.6500571,1.0
4.1381,1071506.435,1.2564,-0.19392,1.2056,0.66258,-0.1587,0.2049,2.8844,0.20296,0.45985,-1.5573,0.24446,0.012323,-186408.0504,-782707.4662,0.016209,0.013142,0.029663,0.01571,0.029395,-37260.9546,-156.9746,228.394,-99251.006,232.5253,238.7912,130.4884,249.1884,235.2723,-384156.7358,-25943.0526,0.022545,0.024906,0.014653,-1690145.845,-57750.6934,-3629753.387,0.01577,24.058,0.007935777,0.31766,0.82283,140.8856,4218.8965,101.7441,799.1002,28.8027,16.8133,42.3847,230.4611,151.2829,374.5108,2108.2408,8436.5661,497.2474,1023.8359,74.895,3196.8388,1598.2241,176.2386,1051.242995,353.9880121,1.0
3.9772,1126184.663,1.2502,-0.41763,1.6023,0.43799,-0.18762,0.24847,2.655,0.19728,0.48299,-1.5488,0.27456,0.013759,-187957.7322,-789375.0086,0.017544,0.015196,0.03675,0.015415,0.032465,-37504.7341,-117.9489,228.9474,-100029.7658,233.1003,239.3446,130.6025,249.7419,235.8726,-387373.0961,-26099.5692,0.029055,0.029958,0.016638,-1704433.364,-58167.614,-3660232.324,0.016075,21.979,0.007865033,0.33148,0.81111,140.9997,4244.6599,102.3556,803.5468,28.9731,16.8987,42.6448,231.8051,151.3969,376.64,2119.0495,8486.2087,500.1955,1029.2226,75.3337,3215.5729,1607.207,177.2629,1082.608123,382.2264642,1.0
3.4527,1296321.642,1.1873,-0.23497,1.5856,0.56404,0.24434,0.26949,2.3401,0.19204,0.56169,-1.8723,0.24313,0.015842,-189680.2987,-796202.8349,0.017337,0.015103,0.036285,0.016157,0.034306,-37941.5471,-136.7216,229.5118,-101010.7518,233.7134,239.9091,130.7184,250.3064,236.5371,-390816.5541,-26429.418,0.030825,0.028854,0.018237,-1719063.854,-58787.0754,-3691442.909,0.013575,17.538,0.007636168,0.45697,0.81887,141.1156,4281.1033,103.067,810.3264,29.1934,17.0358,43.0036,233.569,151.5128,379.6837,2136.6979,8557.8714,503.9446,1038.6073,75.9236,3242.6851,1620.7369,178.6613,1056.875625,353.5989431,1.0
-1.5226,1717236.088,1.3021,-1.6943,-1.3325,-0.33081,-0.25249,0.21684,-1.748,0.14945,-2.0665,0.65413,0.17305,0.01254,-238860.9179,-998074.967,0.011906,0.011568,0.021677,0.011673,0.024157,-48351.7984,-133.2931,245.1403,-127602.1065,250.4059,255.5375,133.7627,265.935,254.2704,-491016.0039,-33879.5404,0.023029,0.021646,0.015379,-2151307.911,-74553.775,-4612928.794,0.014427,14.723,0.005670998,0.45816,0.716,144.1599,5260.1369,127.2474,998.0305,36.0091,21.0182,52.9797,288.3861,154.5571,467.9983,2636.7636,10527.9036,622.2306,1277.7132,93.6166,3989.6249,1995.9122,220.2392,1880.143737,982.1143188,0.0
-1.7751,2034706.321,1.2648,-1.8496,-0.43391,-0.17365,-0.86266,0.26198,-2.6722,0.1246,-2.3223,1.316,0.18775,0.013765,-242351.2324,-1012765.975,0.015385,0.013843,0.033345,0.013272,0.022355,-48989.4196,-152.178,246.2084,-129413.9432,251.5238,256.6056,133.9598,267.0028,255.4502,-498167.1613,-34317.7867,0.03072,0.026628,0.016525,-2182742.286,-75575.274,-4679905.267,0.014247,17.416,0.004390252,0.3851,0.658,144.357,5317.7572,128.3838,1007.7139,36.3542,21.2209,53.4735,290.9167,154.7542,472.5154,2659.762,10636.9726,628.0789,1290.0328,94.5234,4030.7567,2015.4546,222.4037,1880.11758,931.0679938,0.0
-2.0838,1557341.222,1.4011,-1.0785,-1.3688,-0.63831,0.4219,0.18982,-0.65088,0.14599,-1.8283,0.55996,0.26424,0.014091,-240381.6813,-1004660.222,0.012509,0.011479,0.024175,0.013771,0.029174,-48567.3402,-147.3547,245.6206,-128350.0641,250.8997,256.0178,133.8514,266.415,254.786,-494165.1953,-34012.7092,0.027192,0.027409,0.017392,-2165398.816,-74940.1856,-4642954.128,0.015192,15.496,0.005224443,0.44447,0.74553,144.2486,5281.5489,127.69,1001.2115,36.1301,21.125,53.1584,289.3752,154.6459,469.5173,2643.2913,10566.5536,624.3675,1281.5088,93.9431,4004.1417,2002.426,220.9916,1742.563337,1008.580424,0.0
-2.3512,1258987.165,1.2388,-1.8077,0.089734,-1.1525,-0.21076,0.16549,-0.063295,0.17719,-0.48938,-1.0528,0.17001,0.0085943,-230761.19,-964951.3544,0.011069,0.013897,0.023043,0.011491,0.024203,-46611.8371,-181.1914,242.7019,-123204.0066,247.7943,253.0991,133.3076,263.4963,251.4972,-474518.4301,-32630.2408,0.014866,0.029504,0.0098397,-2080423.739,-71933.9012,-4461889.409,0.012595,23.118,0.004900704,0.26126,0.66556,143.7048,5095.8002,123.0417,965.7743,34.8258,20.3295,51.2308,278.7217,154.102,452.7328,2549.2637,10193.2043,601.5185,1236.9547,90.5484,3862.5937,1931.5206,213.05,1423.874607,789.0278531,1.0
-1.9555,2119766.773,1.2916,-2.0235,-0.37032,-0.88289,-0.55544,0.18067,-0.59238,0.17871,-0.48024,-1.1985,0.20634,0.010157,-230714.9109,-964596.8388,0.010717,0.014313,0.020699,0.014311,0.028143,-46636.4368,-137.0365,242.6755,-123204.3678,247.7728,253.0727,133.3026,263.47,251.4812,-474383.8127,-32655.7432,0.01914,0.033227,0.015911,-2079664.97,-71951.8837,-4460272.258,0.013606,25.946,0.004888433,0.27293,0.6401,143.6998,5096.8838,123.1086,966.043,34.8376,20.3288,51.2334,278.9026,154.0971,452.8724,2550.238,10195.432,601.7382,1237.2469,90.5775,3863.4392,1932.0302,213.1169,1455.789409,745.1073118,1.0
-1.1743,2160757.059,1.2878,-1.022,-0.51109,-0.6637,0.50912,0.1953,-0.13246,0.16481,-0.41426,-1.8393,0.14566,0.009098,-228332.2472,-954996.0742,0.010091,0.010124,0.020613,0.0093236,0.019291,-46114.4586,-164.6335,241.9605,-121899.6252,246.9981,252.3577,133.1678,262.755,250.6554,-469548.2579,-32281.1998,0.016563,0.020037,0.0095485,-2059116.652,-71171.4178,-4416481.786,0.010802,20.241,0.005014142,0.26806,0.69202,143.565,5043.9737,121.4841,955.0474,34.408,20.0961,50.6338,275.0894,153.9622,447.4961,2519.0335,10084.4371,593.9429,1224.1946,89.4783,3821.1927,1910.1447,210.5691,1441.473453,821.5098451,1.0
0.56345,1657757.112,1.2288,-1.4384,-0.27259,-0.019195,0.4695,0.32001,0.84182,0.17701,-0.23835,-0.00092721,0.30266,0.017581,-212757.3165,-892771.1323,0.017405,0.019713,0.033164,0.019786,0.038197,-42249.3594,-62.2824,237.2163,-113088.1143,241.8307,247.6143,132.2569,258.0187,245.1277,-438050.6766,-29401.2879,0.034592,0.036126,0.022019,-1925899.23,-65635.6003,-4132434.656,0.020864,14.008,0.006191928,0.67653,0.75417,142.6541,4695.0553,112.3508,882.7501,31.8195,18.5528,46.762,254.7867,153.0516,413.6391,2316.8187,9354.3532,549.4333,1130.2159,82.737,3542.676,1766.4187,194.6959,1249.406868,659.7848819,0.0
-0.55223,1727657.476,1.2767,-1.325,0.057212,-0.12121,0.48786,0.27249,0.20683,0.16156,-0.73949,-0.10358,0.23226,0.018915,-214181.2503,-899913.1334,0.016379,0.018957,0.034494,0.018426,0.035096,-42364.3304,-69.655,237.7814,-113749.2112,242.4185,248.1794,132.3662,258.5775,245.6462,-441508.4662,-29421.0089,0.041068,0.043356,0.020725,-1941192.666,-65926.2055,-4165118.553,0.015338,17.277,0.006219837,0.65426,0.69168,142.7635,4738.2236,114.9,897.4852,32.4714,18.8882,47.677,260.106,153.1607,421.1784,2367.1539,9480.7578,559.8385,1147.443,84.4076,3592.5898,1795.3981,198.5456,1366.718927,766.4871469,0.0
-1.9589,1639383.819,1.2934,-2.389,-0.51297,0.15998,0.11246,0.23247,-2.2251,0.15329,-1.1759,-1.4143,0.21588,0.01318,-229789.3831,-961145.3955,0.014613,0.016061,0.030275,0.013043,0.029198,-46349.8582,-146.0623,242.4219,-122647.0981,247.49,252.8192,133.2543,263.2164,251.1643,-472595.3967,-32427.8117,0.029054,0.034095,0.017449,-2072278.053,-71563.3633,-4444530.287,0.013453,24.963,0.004970487,0.43356,0.56317,143.6515,5076.3475,122.576,962.3664,34.7185,20.3044,51.1732,278.4686,154.0487,451.2379,2540.834,10156.223,599.6695,1232.1254,90.2992,3848.6586,1924.7174,212.4137,1386.004191,807.5779115,0.0
0.67419,1332322.152,1.4547,-1.8869,1.0188,-0.79513,0.39049,0.29749,0.10655,0.16435,-0.90985,-2.7043,0.35923,0.017093,-236718.3782,-989708.9295,0.017667,0.017394,0.031608,0.022186,0.042919,-47770.1978,-116.352,244.5294,-126354.2067,249.7232,254.9267,133.6491,265.3241,253.5428,-486667.9468,-33441.7791,0.029039,0.036819,0.020177,-2133405.956,-73746.3711,-4574785.757,0.016744,21.187,0.004652896,0.38675,0.66974,144.0463,5201.1927,125.3648,984.2352,35.488,20.7298,52.2869,284.0005,154.4436,461.325,2594.9513,10396.1199,612.8065,1260.6838,92.2825,3939.1872,1968.6464,217.126,1296.046035,732.0792393,0.0
