RPDE,DFA,meanPeriodPulses,meanHarmToNoiseHarmonicity,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_mean_6_coef,app_LT_TKEO_std_8_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_9_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_std_7_coef,f3,f2,f1,f4,std_12th_delta_delta,std_9th_delta,std_8th_delta,app_LT_entropy_log_8_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,det_LT_entropy_log_10_coef,std_10th_delta_delta,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_8_coef,det_entropy_log_9_coef,app_entropy_log_10_coef,std_8th_delta_delta,std_9th_delta_delta,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,det_entropy_log_8_coef,app_entropy_log_7_coef,app_LT_entropy_shannon_9_coef,det_LT_entropy_log_9_coef,app_entropy_log_6_coef,std_11th_delta_delta,app_LT_entropy_shannon_10_coef,std_10th_delta,app_entropy_log_9_coef,app_LT_entropy_shannon_4_coef,std_6th_delta_delta,det_entropy_log_10_coef,class
0.44413,0.71823,0.005792953,15.903,19.0217,47.994,199.4319,2386.2051,153.1199,3617.2225,32.5937,904.2798,423.8038,260.7976,142.7227,9545.9107,562.8148,84.7567,4773.5274,1808.5542,115.1184,1158.7337,2948.070051,1184.438055,649.4774541,3536.580998,0.013325,0.028885,0.031773,132.3255,-30192.6263,0.025193,-152.0795,0.015666,-43188.4741,-897139.4304,-3.7551,258.3589,0.015638,0.01286,237.5645,-114342.6473,-214293.1507,-440924.0532,9.7209,242.3192,-1935260.626,-158.3488,245.6902,0.012005,-4152484.799,0.033009,247.9617,-66713.3367,0.017979,2.4555,1.0
0.27332,0.72831,0.006551923,27.518,18.1506,45.8155,190.507,2279.9101,152.41,3453.1263,31.1501,863.5138,404.8323,249.4034,142.0128,9112.5352,537.9871,80.9724,4554.9777,1726.9667,110.0907,1105.8311,2409.419012,1063.929058,486.4083395,3188.950129,0.012934,0.024777,0.025082,131.6156,-28475.2979,0.027963,-140.9196,0.011717,-40797.8317,-851078.6128,-21.1914,254.7484,0.011645,0.01207,233.954,-108267.7748,-203071.012,-418098.7978,-35.0779,238.4687,-1836622.098,-171.9573,241.5921,0.010426,-3942173.461,0.02584,244.3512,-63102.1867,0.012058,9.9504,1.0
0.27514,0.73506,0.006489502,28.088,18.2261,45.9819,191.349,2287.558,152.5433,3471.0901,31.2791,867.4174,406.5837,250.2769,142.1461,9160.5294,539.9531,81.3153,4581.8184,1734.9483,110.5274,1110.9732,2494.894083,1077.189072,481.3722301,3230.561137,0.012372,0.026361,0.035017,131.7489,-28641.2894,0.025855,-116.3448,0.015102,-41068.5199,-859548.6502,14.5602,255.4203,0.016029,0.013315,234.6257,-109216.3525,-205001.4849,-422125.823,13.3396,239.1562,-1854762.771,-136.7928,242.3057,0.010871,-3980855.396,0.032474,245.023,-63591.3754,0.016504,35.0208,1.0
0.37313,0.74666,0.006488855,17.809,18.2269,45.9385,191.0614,2284.7113,152.508,3466.0267,31.2304,866.2268,405.9901,249.7971,142.1108,9147.1191,539.1343,81.1971,4575.096,1732.5337,110.3354,1109.7252,2302.419815,1078.952998,470.2686641,3205.898807,0.015908,0.025052,0.024431,131.7136,-28630.625,0.029704,-133.0841,0.015182,-41032.6172,-857294.2405,-20.2148,255.2414,0.013468,0.01261,234.447,-108996.3109,-204512.3691,-421071.2847,-36.4151,238.9762,-1849934.595,-171.3111,242.125,0.013802,-3970560.742,0.029017,244.8442,-63498.49,0.015818,18.0435,1.0
0.55317,0.74418,0.008984798,23.105,15.8925,40.0959,166.8632,1998.1486,150.4162,3025.8448,27.271,756.7408,354.642,218.1203,140.019,7984.9723,470.8381,70.905,3991.3101,1513.3788,96.3049,969.8608,2834.379117,1168.444921,542.2945394,3719.238445,0.01412,0.026011,0.034844,129.6217,-24286.772,0.032899,-125.2071,0.017378,-34905.8408,-733860.2365,-3.0483,245.0533,0.016413,0.01186,224.2588,-92979.4351,-174639.0484,-360087.3808,-27.2211,228.1357,-1585448.951,-144.2783,230.6205,0.014914,-3406354.176,0.038592,234.6561,-54105.5113,0.017599,15.8981,0.0
0.47776,0.70406,0.009125656,23.818,15.7961,39.8149,165.6671,1982.1502,150.3479,3005.6313,27.0743,751.3145,352.0774,216.5926,139.9507,7932.0337,467.4007,70.3973,3967.0225,1502.629,95.6435,962.8384,2914.904205,1103.946708,541.0013385,3488.845403,0.017862,0.037844,0.041281,129.5535,-24101.1176,0.040881,-159.4883,0.01994,-34659.1133,-730139.8893,-22.6963,244.7324,0.019959,0.016435,223.938,-92441.9452,-173705.1901,-358183.9999,-15.3174,227.782,-1577473.311,-163.6178,230.2444,0.017099,-3389333.611,0.048447,234.3352,-53760.0455,0.01924,-20.2697,0.0
0.46147,0.65285,0.00905194,23.179,15.8923,40.0819,166.6573,1994.0753,150.4258,3022.0648,27.2378,755.5583,354.1493,217.9613,140.0286,7975.159,470.4004,70.8268,3987.314,1511.1052,96.1672,967.8868,2769.091424,1164.542404,552.8967666,3432.356553,0.017183,0.042641,0.040175,129.6313,-24216.3516,0.044588,-214.1747,0.015563,-34832.9019,-734381.9682,-76.564,245.0982,0.016947,0.018566,224.3038,-92951.4859,-174698.0885,-360261.1677,-58.6578,228.168,-1586567.567,-217.5697,230.6443,0.015584,-3408742.379,0.037962,234.701,-54041.6231,0.01972,-70.5372,0.0
0.43172,0.75649,0.005312216,17.12,19.7236,49.7449,206.7654,2472.4229,153.7022,3751.2103,33.7915,937.4716,439.3747,270.3346,143.305,9899.7584,583.4305,87.8665,4951.3745,1875.0449,119.3471,1200.9492,3166.420706,1341.44475,696.0595334,3859.130787,0.02237,0.044882,0.036298,132.9078,-31487.2854,0.049206,-116.7447,0.019546,-45043.3502,-936754.5673,18.8588,261.385,0.015532,0.020545,240.5905,-119374.6509,-223798.1572,-460408.0423,11.2225,245.5214,-2020071.206,-138.4334,249.0706,0.021347,-4333265.632,0.041533,250.9877,-69612.8662,0.032461,40.5406,1.0
0.54973,0.75788,0.005722639,11.814,19.5736,49.3751,205.3779,2457.8142,153.5592,3725.4526,33.5714,931.3864,436.5129,268.6765,143.162,9831.5562,579.7596,87.2826,4916.1951,1862.7375,118.6026,1193.3299,3141.109523,1360.999297,718.6094637,3778.930771,0.0173,0.044364,0.052827,132.7647,-31284.4268,0.037945,-151.9882,0.024693,-44714.7409,-926863.7257,-8.2486,260.6358,0.02259,0.021963,239.8414,-118256.957,-221538.2783,-455671.5596,-14.9982,244.7497,-1998898.396,-164.9724,248.2739,0.016593,-4288138.712,0.052947,250.2386,-69030.0788,0.031805,4.717,1.0
0.46418,0.79355,0.006030373,14.279,19.8644,50.0651,208.1828,2491.3282,153.757,3775.3607,34.0309,943.9332,442.434,272.4195,143.3598,9963.1268,587.7333,88.4817,4981.3138,1887.8289,120.2385,1209.2342,3082.471236,1375.717609,663.7446889,3991.836721,0.019266,0.055364,0.04383,132.9626,-31768.5836,0.047823,-150.1131,0.026072,-45397.2953,-940568.3241,-21.4134,261.6723,0.021773,0.02527,240.8778,-120037.8625,-224856.7243,-462455.8391,-23.2797,245.8534,-2028234.918,-179.234,249.442,0.021248,-4350666.326,0.057853,251.275,-70074.6572,0.023017,7.6892,1.0
0.62237,0.63443,0.006091668,14.817,18.7516,47.2267,196.0436,2343.0119,152.9229,3557.4226,32.0569,888.801,416.5617,256.6869,142.5257,9388.6442,553.3557,83.3334,4697.1533,1777.7879,113.2354,1138.5244,2460.54306,1417.793915,834.1115461,3541.530135,0.013417,0.028896,0.033549,132.1285,-29528.3741,0.026367,-107.8369,0.017467,-42312.3533,-884118.8481,18.8153,257.3505,0.014894,0.01465,236.5559,-112431.8768,-210977.0803,-434285.7414,4.3881,241.2127,-1907380.163,-133.9248,244.4941,0.01629,-4093042.667,0.036157,246.9531,-65483.043,0.018334,45.1334,1.0
0.55476,0.63198,0.007663333,18.293,18.3991,46.3866,192.8039,2307.1382,152.5431,3490.6022,31.5158,873.196,409.7033,252.5039,142.1459,9211.2258,545.85,81.9483,4602.796,1746.2632,111.3574,1116.6286,2010.081718,1367.94475,789.6183169,3362.617587,0.013453,0.039601,0.03404,131.7487,-28823.6194,0.027603,-113.4938,0.015033,-41276.9494,-859536.2471,6.3969,255.4198,0.014675,0.017721,234.6251,-109422.9043,-205199.9489,-422375.4391,29.1124,239.1985,-1854736.168,-146.2652,242.3783,0.016709,-3980796.923,0.029558,245.0223,-63804.8998,0.017601,38.3814,1.0
0.48686,0.6519,0.006337385,16.729,18.3952,46.3564,192.6294,2306.2349,152.5563,3491.6744,31.4888,873.2824,409.37,251.8793,142.1591,9214.2253,544.0153,81.8734,4605.6295,1746.4547,111.2364,1118.7113,3034.540582,1363.437541,777.0932393,4001.062137,0.014777,0.037294,0.034777,131.7619,-28919.4166,0.030627,-111.4539,0.01704,-41388.9544,-860377.5079,22.0435,255.4859,0.014918,0.018897,234.6913,-109592.6784,-205413.7735,-422795.5918,19.0767,239.2703,-1856537.892,-129.6804,242.4579,0.017715,-3984640.391,0.036622,245.0885,-63942.4539,0.014417,40.2863,1.0
0.53229,0.70444,0.008251508,19.786,22.3956,56.4144,234.6022,2808.141,155.503,4249.0936,38.3533,1062.8977,498.4681,306.7071,145.1058,11212.5945,662.8085,99.7058,5602.5101,2125.6478,135.5134,1360.5849,1525.290453,1033.50452,687.2681403,3068.463536,0.013903,0.024592,0.026366,134.7086,-36580.1309,0.029232,-123.1707,0.010521,-52113.4027,-1070561.952,19.8754,271.1236,0.011557,0.011272,250.3289,-137167.0975,-256546.2262,-526990.5566,7.258,255.9411,-2306381.847,-147.492,260.1532,0.010404,-4943276.647,0.020871,260.7261,-80241.0177,0.012332,44.3215,0.0
0.61179,0.58993,0.003968118,20.617,21.9209,55.3063,230.0624,2752.7746,155.2685,4172.6928,37.6114,1043.1664,488.9362,300.8004,144.8713,11011.7422,649.3918,97.7704,5505.9891,2086.324,132.8309,1336.396,1849.521886,1243.084702,727.3802943,3024.204879,0.0098182,0.02654,0.029036,134.4741,-35852.0301,0.021339,-234.5119,0.013727,-51106.074,-1052114.638,-65.981,269.8216,0.012921,0.011588,249.0272,-134686.8306,-252005.4182,-517745.6308,-5.6974,254.539,-2266923.107,-231.2057,258.6647,0.010666,-4859233.876,0.026309,259.4244,-78742.1041,0.01257,-68.0945,0.0
0.50182,0.63864,0.004085752,25.096,21.7722,54.8762,228.1094,2728.6143,155.1349,4135.2024,37.2797,1033.8448,484.7041,298.3152,144.7377,10912.6559,644.184,96.9507,5455.6926,2067.6976,131.6284,1323.7603,1703.857754,1199.07592,642.922641,3142.411905,0.011164,0.025699,0.026673,134.3405,-35414.5991,0.023762,-160.2188,0.013276,-50512.2748,-1041749.307,-11.107,269.0848,0.01288,0.012459,248.2904,-133260.4349,-249438.0432,-512568.0682,-11.8061,253.7479,-2244749.789,-176.101,257.8167,0.011087,-4812001.926,0.027123,258.6876,-77868.1163,0.016171,4.8402,0.0
0.7645,0.71565,0.008520896,1.995,16.5488,41.9163,172.675,2073.2846,150.7444,3122.4016,28.225,782.4409,367.069,226.1526,140.3471,8238.9917,488.612,73.3871,4110.6617,1564.3643,99.7246,1001.4789,2688.737855,1141.862178,508.6844077,3381.313192,0.019735,0.028241,0.038738,129.9499,-25172.7218,0.037976,-74.2609,0.014043,-36094.6883,-752064.1152,39.0667,246.6338,0.020494,0.015656,225.8366,-95623.8817,-179273.7595,-369425.5698,36.7729,229.8819,-1624467.981,-102.9237,232.5049,0.015712,-3489584.863,0.027358,236.2342,-55784.5612,0.021712,69.0402,1.0
0.82679,0.72552,0.006670157,1.671,17.2179,43.3101,177.6738,2125.5066,151.4931,3231.2789,28.9754,807.025,377.5701,231.082,141.0959,8528.2757,499.6978,75.4991,4269.059,1614.2727,101.7142,1037.8598,2716.281871,1135.970654,516.5462532,3428.143218,0.016528,0.035633,0.043114,130.6987,-26472.1974,0.036005,-110.9167,0.016819,-37963.6862,-795044.1343,33.6152,250.3669,0.020757,0.01876,229.5714,-100878.2072,-189363.3276,-390190.0746,61.9013,233.7829,-1716580.81,-141.5181,236.6398,0.016347,-3686140.601,0.028311,239.9687,-58756.7614,0.02415,31.6565,1.0
0.84808,0.69923,0.008818817,2.72,16.1275,40.6681,168.8594,2020.1599,150.618,3060.97,27.5857,765.3257,358.7674,220.9518,140.2208,8077.7302,476.3753,71.7275,4038.196,1530.6234,97.395,980.2344,2670.498962,1130.970134,528.066889,3431.545111,0.01553,0.028702,0.037821,129.8236,-24587.8032,0.030212,-180.2975,0.01457,-35355.3803,-744959.9725,-51.343,246.0107,0.019655,0.015182,225.2163,-94315.407,-177244.8087,-365481.617,-15.5005,229.1409,-1609243.41,-189.1779,231.6763,0.015452,-3457133.695,0.025103,235.6135,-54837.457,0.0208,-49.8224,1.0
0.46302,0.76431,0.01006172,19.972,15.2199,38.3907,159.7437,1912.4868,149.7646,2895.0047,26.1214,724.0998,339.4549,209.0316,139.3673,7639.4277,450.8552,67.8941,3817.2003,1448.1149,92.3163,927.4462,2380.747328,1098.750404,409.3201788,3631.828369,0.014213,0.032156,0.039389,128.9701,-22913.9162,0.033155,-132.988,0.012629,-33016.2456,-699130.2434,-6.6268,242.0225,0.016317,0.01421,221.228,-88317.2844,-166115.4254,-342809.3639,9.3151,224.8861,-1510984.164,-144.5808,227.1443,0.016993,-3247414.541,0.027781,231.6252,-51293.5044,0.018269,4.9263,1.0
0.77434,0.77075,0.009822698,10.308,15.095,38.7524,155.1129,1841.7257,149.4503,2809.1717,25.979,700.6064,329.0523,214.819,139.053,7416.4725,441.6199,66.6701,3721.2895,1401.705,93.744,893.8701,2369.324151,1232.448668,388.7500592,3624.322567,0.0132,0.042234,0.042825,128.6558,-22042.4933,0.032917,-92.3352,0.020884,-31898.6249,-683001.972,23.8746,240.6799,0.021519,0.020326,219.8837,-86240.2922,-162376.8897,-334767.7562,33.4907,223.4566,-1476393.017,-113.6998,225.6961,0.017527,-3173534.488,0.041847,230.2812,-49816.889,0.023282,45.5543,1.0
0.56057,0.73233,0.009856866,16.67,15.3299,38.6007,160.4677,1919.9509,149.8421,2909.3036,26.2336,727.3994,341.0106,209.8941,139.4449,7677.6359,453.3271,68.2092,3838.8263,1454.7733,92.7346,931.5259,2456.56039,1223.992038,411.5721691,3586.286918,0.01439,0.03329,0.050205,129.0477,-23139.9808,0.031908,-134.4156,0.019892,-33307.6051,-703177.7519,-9.9351,242.3797,0.02073,0.016647,221.5853,-88935.3312,-167191.8256,-344875.3073,3.2649,225.2792,-1519663.676,-148.5109,227.5885,0.014442,-3265943.65,0.038855,231.9825,-51697.0208,0.019532,4.1009,1.0
0.40831,0.66945,0.005388344,24.042,19.6435,49.5828,206.022,2462.2406,153.6683,3737.1252,33.6761,933.7925,437.6748,269.3773,143.2711,9862.6243,581.0322,87.5576,4932.9054,1867.7656,118.9414,1196.1242,2377.49743,1356.539974,837.1810996,3467.732217,0.0090738,0.023865,0.027789,132.8739,-31290.2814,0.020743,-98.5993,0.0089816,-44799.6619,-934406.7111,30.3445,261.2073,0.013934,0.011563,240.4126,-118942.0991,-223119.4744,-459131.8559,25.1486,245.3135,-2015044.969,-126.4166,248.8312,0.0085426,-4322551.224,0.019409,250.8099,-69301.6476,0.019809,58.3266,0.0
0.47962,0.65446,0.005573297,23.955,19.2899,48.6582,202.4713,2421.2198,153.3975,3674.9511,33.0842,918.3028,430.3186,264.5874,143.0003,9698.7276,571.2885,86.0335,4851.8715,1836.7145,116.7978,1176.6975,2000.259631,1339.418206,858.2191161,3350.495052,0.0091795,0.029256,0.029649,132.6031,-30755.0686,0.02381,-124.3634,0.013564,-44007.1158,-915817.5875,11.6651,259.7946,0.013423,0.013219,239.0,-116655.404,-218729.2943,-450044.8615,7.7098,243.8277,-1975250.679,-143.9282,247.278,0.0089213,-4237730.668,0.030069,249.3972,-68020.577,0.014374,31.0529,0.0
0.44705,0.67896,0.005425093,21.933,19.396,48.9565,203.6793,2437.5548,153.4023,3693.8547,33.2954,923.5549,432.8858,266.602,143.0051,9748.3599,575.1695,86.5547,4875.6968,1847.0061,117.6846,1183.1997,2047.319328,1241.161719,821.8847912,3327.085987,0.011814,0.027519,0.035073,132.6079,-31072.4142,0.022871,-103.6348,0.0089873,-44366.0184,-916142.7468,43.4605,259.8198,0.017815,0.015265,239.0252,-117058.1734,-219113.0515,-450530.0368,32.9846,243.9076,-1975946.35,-112.7579,247.4145,0.0097493,-4239214.631,0.017325,249.4225,-68407.7312,0.019857,52.5263,0.0
0.42171,0.74234,0.005073279,14.956,20.0772,50.618,210.4456,2517.4087,153.933,3815.7054,34.4015,953.915,447.1496,275.2721,143.5358,10069.5318,593.9277,89.446,5034.4057,1907.8528,121.5754,1221.8793,2197.224786,1133.217166,672.0878953,3477.967791,0.021141,0.039557,0.039003,133.1386,-32134.2963,0.045968,-158.1702,0.017765,-45933.8003,-952929.0448,-11.8218,262.6001,0.018517,0.020139,241.8057,-121562.1939,-227779.7771,-468496.5353,-26.837,246.8288,-2054692.484,-170.2394,250.4631,0.020757,-4407053.767,0.033692,252.2029,-70935.5636,0.023259,0.45382,1.0
0.55698,0.69661,0.00540173,15.446,20.3264,51.4196,210.5243,2511.7249,153.8987,3802.9859,34.4832,950.871,446.9015,275.2038,143.5015,10035.3555,597.1678,89.4192,5014.4388,1901.8735,122.7387,1212.7334,2768.528233,1271.810842,788.7625207,3780.992873,0.013346,0.044513,0.042477,133.1043,-31769.0355,0.026923,-112.8846,0.018609,-45507.1892,-950513.2835,23.8865,262.4401,0.018956,0.019441,241.6455,-120904.2393,-227011.9419,-467122.4401,37.5983,246.6349,-2049520.78,-125.703,250.233,0.014219,-4396030.733,0.042601,252.0428,-70424.9578,0.028147,37.4059,1.0
0.45461,0.77657,0.005027969,16.374,20.1759,50.8147,211.4416,2528.6534,153.9882,3831.7412,34.5742,957.9909,449.2657,276.7896,143.591,10111.8301,597.4984,89.8755,5055.3513,1915.9898,122.2685,1226.008,3186.106737,1371.835727,822.3964503,3634.855205,0.015236,0.039713,0.046953,133.1938,-32276.6748,0.033329,-189.313,0.018835,-46135.8324,-956837.6028,-49.0844,262.8925,0.022922,0.018842,242.0981,-122088.0502,-228766.433,-470466.663,1.7765,247.1456,-2063058.159,-207.1188,250.8063,0.021476,-4424882.197,0.035947,252.4953,-71244.8038,0.024604,-30.3093,1.0
0.59646,0.80616,0.007970688,19.991,16.8242,42.4388,176.5213,2110.7527,151.3185,3200.808,28.8622,800.048,375.0567,230.9454,140.9213,8446.944,498.2075,75.0293,4223.5264,1600.1696,101.9641,1024.5072,2891.883621,1115.754471,377.5297474,3286.936831,0.014237,0.030631,0.031407,130.5241,-25912.0307,0.028794,-117.7213,0.015819,-37249.2701,-784785.9455,10.7504,249.3614,0.015937,0.015744,228.5669,-99406.489,-186821.1376,-385096.1058,-12.2067,232.6936,-1694599.676,-134.4958,235.4326,0.015293,-3639254.773,0.034431,238.9642,-57789.1623,0.015789,27.5417,1.0
0.51068,0.73552,0.008308107,16.455,16.5114,41.6072,172.8816,2068.3375,150.9829,3135.2338,28.2544,783.7988,367.3802,226.0948,140.5857,8273.8646,488.026,73.4775,4136.8899,1567.6073,99.7923,1004.0608,2871.048827,1150.120502,467.492345,3253.747257,0.018129,0.043498,0.051748,130.1885,-25324.2714,0.03867,-184.3439,0.017074,-36392.0304,-765446.2615,-53.0769,247.7442,0.024734,0.020621,226.9498,-96997.1257,-182224.588,-375624.7374,-32.1219,230.9876,-1653153.793,-196.8205,233.6385,0.019983,-3550830.126,0.031965,237.347,-56423.2766,0.021085,-39.9518,1.0
0.47616,0.81914,0.007833301,20.71,16.9033,42.6642,177.4308,2122.3106,151.3738,3217.1822,29.0049,804.254,377.0221,232.0422,140.9766,8490.1251,500.8819,75.4063,4245.1248,1608.5259,102.4537,1029.9994,2662.571756,1100.147645,342.494591,3211.661783,0.014848,0.03055,0.036368,130.5794,-26125.2751,0.028441,-166.8263,0.018144,-37520.2097,-788016.7682,-51.3353,249.6293,0.016708,0.016134,228.8349,-99933.4861,-187692.5194,-386785.9445,-31.5637,232.9956,-1701523.063,-196.8456,235.7701,0.015471,-3654025.169,0.035924,239.2321,-58149.5486,0.018477,-21.2423,1.0
0.26268,0.73663,0.00475304,21.357,20.654,52.0932,216.4108,2589.2329,154.284,3917.788,35.3935,980.0014,459.7601,283.6867,143.8867,10338.3896,612.0108,92.007,5165.8937,1959.8928,125.1101,1253.5915,3006.259655,1301.515229,665.328525,3245.545579,0.012987,0.025552,0.037492,133.4895,-33130.2093,0.027345,-121.7505,0.015788,-47311.0624,-978064.1222,19.967,264.4675,0.016288,0.013015,243.6728,-124968.1548,-234010.7155,-481103.6281,29.848,248.8424,-2108486.532,-140.8509,252.6157,0.013794,-4521686.978,0.030108,254.0701,-72983.5638,0.018727,38.6749,0.0
0.18984,0.7544,0.004769152,24.227,20.5416,51.7784,215.2896,2575.3843,154.273,3904.0522,35.1898,975.965,457.4623,281.5525,143.8758,10302.7963,607.5914,91.4955,5151.661,1951.945,124.3009,1250.2255,2381.963201,1218.950704,667.1245105,3322.756534,0.010013,0.025475,0.031843,133.4786,-33075.895,0.020839,-193.4903,0.011937,-47235.5312,-977268.1897,-47.2193,264.4084,0.014453,0.011911,243.614,-124814.2867,-233751.2129,-480602.8497,-15.2515,248.7634,-2106783.381,-210.8441,252.5272,0.0108,-4518060.75,0.020721,254.0112,-72883.9074,0.011925,-33.6703,0.0
0.25431,0.74692,0.004789989,22.983,20.5146,51.7106,215.1736,2574.865,154.2372,3899.8755,35.1693,975.2239,457.2197,281.5222,143.84,10291.4536,607.5401,91.4417,5144.2214,1950.379,124.2243,1248.8149,1710.278134,908.8807828,461.1076826,3358.764487,0.013921,0.023899,0.022987,133.4428,-33004.8148,0.026015,-146.0598,0.01231,-47131.0094,-974674.47,-15.4801,264.2169,0.013141,0.010883,243.4224,-124502.2057,-233145.0151,-479364.4902,-25.3653,248.5667,-2101232.611,-175.8264,252.319,0.011486,-4506232.047,0.023126,253.8197,-72710.6526,0.014403,14.3558,0.0
0.66809,0.71681,0.009191544,18.147,15.7239,39.6649,164.9854,1976.6957,150.1957,2990.022,26.9737,748.0742,350.6448,215.9087,139.7985,7890.3095,465.8523,70.1239,3943.0203,1495.9614,95.3618,958.6256,2748.277761,990.674456,609.4726393,3648.440769,0.014389,0.045051,0.035721,129.4012,-23967.7475,0.02869,-93.7119,0.019242,-34427.9484,-721931.2516,27.1495,244.021,0.01969,0.021847,223.2261,-91555.6501,-171859.6925,-354312.7959,20.086,227.0586,-1559873.876,-113.2188,229.4968,0.019245,-3351767.405,0.038254,233.6234,-53320.3698,0.026772,46.6409,1.0
0.64386,0.72485,0.009377896,16.337,15.6386,39.3945,163.9978,1963.4031,150.1675,2974.0788,26.8034,743.7146,348.5369,214.4078,139.7703,7848.421,462.7016,69.6911,3923.3675,1487.3539,94.6766,953.1098,2890.956084,1058.911639,669.9561108,4256.667617,0.027275,0.044102,0.046845,129.3731,-23769.1625,0.058977,-136.8949,0.026036,-34188.4996,-720408.2986,-18.2483,243.8887,0.019934,0.021215,223.0942,-91188.3385,-171350.3689,-353397.6984,-32.3214,226.8877,-1556609.307,-158.2938,229.2904,0.031585,-3344803.708,0.052325,233.4914,-53031.4441,0.032247,3.1879,1.0
0.66504,0.71392,0.009640671,12.826,15.4811,39.0603,162.152,1940.8773,150.004,2940.6029,26.4976,735.2851,344.5906,212.0947,139.6068,7760.1274,457.5206,68.9199,3879.4777,1470.5216,93.5668,942.2614,2787.860144,1026.939703,600.3713528,3912.330877,0.025133,0.041838,0.047104,129.2096,-23434.7722,0.049503,-145.2777,0.026269,-33725.5169,-711696.2625,-39.1467,243.1291,0.023523,0.020958,222.3347,-90031.1046,-169225.2238,-349069.6041,-15.5046,226.0744,-1537929.737,-178.0495,228.4247,0.028224,-3304933.749,0.050864,232.7319,-52336.226,0.02992,-6.0563,1.0
0.6677,0.61673,0.004052289,13.467,22.3326,54.7897,229.4254,2744.3183,155.331,4170.0861,37.5178,1041.6112,487.7269,299.4186,144.9338,11006.0149,645.7684,97.4442,5507.9762,2083.4095,132.3447,1336.5132,2438.204148,1014.893011,589.4620012,3121.837747,0.012449,0.036474,0.033614,134.5366,-35899.817,0.026717,-92.2959,0.013766,-51187.4172,-1057016.546,56.3825,270.7612,0.014929,0.014206,249.9652,-135134.1804,-252996.6304,-519913.1378,91.882,255.4686,-2277407.956,-117.2628,259.6033,0.011955,-4881558.565,0.030271,260.3626,-78929.925,0.015843,87.7223,0.0
0.56231,0.62732,0.003918442,16.326,22.3898,55.9684,233.8443,2795.3375,155.6002,4241.5453,38.2955,1059.9039,497.0171,305.2094,145.203,11193.5944,660.4681,99.3834,5595.777,2120.0451,135.2575,1356.1079,2267.526069,1161.488396,661.4964822,3226.501848,0.015189,0.034488,0.033898,134.8058,-36258.3673,0.036899,-79.0502,0.012025,-51830.8349,-1078318.068,85.8897,272.1616,0.014283,0.015377,251.3657,-137488.0946,-257866.238,-530207.9895,74.7171,256.9231,-2322968.425,-89.6482,261.0842,0.013832,-4978600.836,0.027249,261.7636,-80133.3921,0.015061,98.5118,0.0
0.59795,0.62956,0.003876004,11.965,22.1809,56.5516,227.8839,2733.976,154.948,4131.9962,37.1325,1034.2289,484.3803,297.9471,144.5508,10904.9179,643.4125,96.8136,5451.8115,2067.9512,131.1471,1328.2476,2351.231657,1100.217338,594.7596411,3255.939775,0.014654,0.032567,0.040563,134.1535,-35951.2771,0.03441,-60.9493,0.01685,-50958.5436,-1027508.97,75.5729,268.9969,0.016192,0.014047,248.2015,-132535.6314,-246886.9632,-506473.5442,78.67,253.748,-2214276.125,-76.0921,257.9134,0.016221,-4747061.674,0.043716,258.5992,-77959.0925,0.017671,89.3454,0.0
0.36905,0.67213,0.004912711,20.64,20.4156,51.3691,213.3795,2552.2031,154.1436,3868.2077,34.8691,967.0618,453.403,278.9925,143.7464,10208.0186,602.6592,90.6918,5103.0649,1934.1641,123.0819,1238.1813,1771.480309,1232.73042,616.9932742,3104.498847,0.010302,0.027152,0.024157,133.3492,-32627.24,0.022536,-135.0437,0.014333,-46639.9685,-967930.5593,18.0804,263.72,0.012451,0.012447,242.9255,-123461.5439,-231383.5968,-475889.5034,11.4226,248.0158,-2086799.717,-141.7475,251.7148,0.01095,-4475476.687,0.029424,253.3228,-72031.8529,0.013483,23.4723,0.0
0.43903,0.68054,0.004740967,27.049,20.4967,51.7357,215.1042,2574.544,154.2556,3902.5785,35.1574,975.6633,457.1568,281.2877,143.8584,10299.0111,606.6624,91.4041,5150.0887,1951.2729,124.2139,1250.6478,2548.688834,1140.071769,651.7771958,3493.586238,0.010292,0.023829,0.036212,133.4612,-33120.3242,0.022363,-156.3692,0.0124,-47270.1594,-976007.7742,3.1995,264.3157,0.016669,0.011192,243.5213,-124750.5382,-233514.9414,-480050.5534,-0.83726,248.676,-2104085.96,-157.4078,252.4464,0.0099417,-4512312.789,0.026807,253.9185,-72891.0095,0.013162,2.8982,0.0
