tqwt_maxValue_dec_14,tqwt_entropy_log_dec_33,tqwt_meanValue_dec_17,tqwt_meanValue_dec_27,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_10,tqwt_meanValue_dec_3,tqwt_entropy_log_dec_28,tqwt_meanValue_dec_6,tqwt_meanValue_dec_34,tqwt_meanValue_dec_31,tqwt_skewnessValue_dec_36,tqwt_meanValue_dec_20,tqwt_meanValue_dec_26,tqwt_entropy_log_dec_13,tqwt_meanValue_dec_15,tqwt_entropy_log_dec_34,tqwt_meanValue_dec_10,tqwt_meanValue_dec_9,tqwt_minValue_dec_16,tqwt_maxValue_dec_16,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_30,tqwt_meanValue_dec_33,tqwt_entropy_log_dec_32,tqwt_meanValue_dec_28,tqwt_entropy_shannon_dec_16,tqwt_energy_dec_17,tqwt_meanValue_dec_16,tqwt_meanValue_dec_21,tqwt_maxValue_dec_17,tqwt_meanValue_dec_11,tqwt_meanValue_dec_23,tqwt_meanValue_dec_13,tqwt_entropy_shannon_dec_22,tqwt_entropy_shannon_dec_21,tqwt_entropy_log_dec_31,tqwt_meanValue_dec_12,tqwt_skewnessValue_dec_35,tqwt_meanValue_dec_1,tqwt_meanValue_dec_32,tqwt_energy_dec_18,tqwt_meanValue_dec_24,tqwt_entropy_log_dec_14,tqwt_maxValue_dec_18,tqwt_minValue_dec_14,tqwt_minValue_dec_18,tqwt_stdValue_dec_16,tqwt_meanValue_dec_29,tqwt_meanValue_dec_19,tqwt_meanValue_dec_14,tqwt_meanValue_dec_25,tqwt_meanValue_dec_18,tqwt_kurtosisValue_dec_36,tqwt_stdValue_dec_15,tqwt_meanValue_dec_35,tqwt_stdValue_dec_17,tqwt_meanValue_dec_2,tqwt_maxValue_dec_15,tqwt_entropy_shannon_dec_15,tqwt_meanValue_dec_22,tqwt_entropy_shannon_dec_20,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_meanValue_dec_5,tqwt_meanValue_dec_4,tqwt_minValue_dec_15,tqwt_meanValue_dec_30,tqwt_meanValue_dec_7,tqwt_meanValue_dec_8,std_12th_delta_delta,std_9th_delta,std_8th_delta,app_LT_entropy_log_8_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,det_LT_entropy_log_10_coef,std_10th_delta_delta,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_8_coef,det_entropy_log_9_coef,app_entropy_log_10_coef,std_8th_delta_delta,std_9th_delta_delta,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,det_entropy_log_8_coef,app_entropy_log_7_coef,app_LT_entropy_shannon_9_coef,det_LT_entropy_log_9_coef,app_entropy_log_6_coef,std_11th_delta_delta,app_LT_entropy_shannon_10_coef,std_10th_delta,app_entropy_log_9_coef,app_LT_entropy_shannon_4_coef,std_6th_delta_delta,det_entropy_log_10_coef,RPDE,DFA,meanPeriodPulses,meanHarmToNoiseHarmonicity,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_mean_6_coef,app_LT_TKEO_std_8_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_9_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_std_7_coef,f3,f2,f1,f4,class
0.45868,-4274.7929,-1.75e-20,1.55e-19,-3233.3176,-248400.6524,-4.76e-21,-7568.6086,2.03e-20,1.76e-20,-3.5e-21,-0.058238,8.11e-20,-7.32e-20,-76138.9219,1.3e-19,-3820.4723,-2.13e-20,-6.6e-21,-0.41289,0.41289,-13360.0213,-7100.1858,4.79e-20,-5095.6531,-1.91e-19,683.3022,0.20211,-1.18e-19,2.08e-19,0.54419,1.9e-20,-2.24e-18,5.05e-20,335.6164,86.8279,-6163.4324,1.3e-19,0.082171,1.53e-20,5.47e-20,0.090849,-4.69e-20,-50571.3488,0.45961,-0.46697,-0.45961,0.16973,1.58e-19,3.05e-19,9.85e-20,-1.59e-19,4.5e-19,2.6381,0.14906,-1.59e-20,0.26217,1.6300000000000001e-21,0.45197,647.4475,-3.69e-19,211.35,-228867.7004,-130314.5034,-4.83e-21,1.37e-20,-0.44238,2.92e-20,-2.03e-20,-2.18e-20,0.012823,0.044203,0.041909,134.494,-35923.4352,0.028896,-170.3789,0.011471,-51200.716,-1053662.673,-2.4269,269.9321,0.020466,0.021287,249.1377,-134903.1083,-252375.5243,-518520.1999,30.2445,254.6578,-2270234.511,-169.716,258.7874,0.012387,-4866287.304,0.029038,259.5349,-78879.1156,0.027823,-5.6373,0.61745,0.67256,0.003956114,19.889,21.9146,55.3601,230.3802,2757.9747,155.2884,4179.611,37.6573,1045.0212,489.6797,301.123,144.8912,11029.8965,649.8991,97.8902,5514.3104,2089.9787,133.0292,1339.4139,1963.76089,1247.116884,677.2253757,3229.710859,1.0
0.52525,-4338.1476,2.38e-19,-1.35e-20,-3241.2701,-256646.7576,-1.3e-21,-7584.5798,-3.82e-21,0.0,6.99e-21,3.2202,1.89e-20,0.0,-69665.4751,1.12e-18,-3672.3149,6.240000000000001e-21,3.55e-20,-0.60754,0.60754,-13871.2488,-7224.2861,1.77e-20,-5063.0473,3.65e-20,1173.6485,0.31472,-8e-20,8.59e-20,0.8052,-1.32e-20,-3.91e-19,-4.62e-20,137.5715,35.503,-5959.547,2.51e-19,0.26113,-7.14e-21,7.26e-20,0.10216,2.5e-19,-46659.0362,0.57583,-0.5352,-0.57583,0.26029,-3.16e-20,2.95e-19,4.1e-19,1.88e-20,-7.02e-19,26.9617,0.16877,0.0,0.37185,-2.73e-21,0.57824,740.7463,-4.34e-20,200.3955,-223005.8719,-119920.305,6.12e-23,-5.050000000000001e-21,-0.57177,-4.67e-20,-7.8e-21,-2.9600000000000004e-21,0.014688,0.035158,0.041854,134.5668,-36216.3046,0.037605,-140.9319,0.013976,-51584.116,-1059367.892,5.7786,270.3351,0.01625,0.015845,249.5406,-135744.292,-253847.2704,-521408.4212,23.1091,255.0962,-2282438.277,-160.7927,259.2703,0.0098161,-4892281.535,0.03438,259.9379,-79416.4786,0.024836,25.637,0.44555,0.58326,0.003872688,27.095,22.0993,55.6475,231.4296,2769.814,155.3612,4199.7667,37.8173,1049.8592,491.8951,302.3918,144.964,11083.4259,652.8277,98.3402,5543.0336,2099.6908,133.5346,1345.8995,2186.277217,1285.817993,751.6864723,3140.663975,1.0
0.0704,-4328.0752,-7.910000000000001e-21,-3.37e-20,-3595.3165,-316121.6034,-1.3600000000000001e-21,-10169.9268,-1.0600000000000001e-21,2.2700000000000004e-21,2.8e-20,7.1489,2.6e-19,-7.04e-20,-142100.6207,-1.97e-20,-4095.7981,-2.9700000000000003e-21,4.2500000000000004e-21,-0.058152,0.058152,-13599.9427,-6791.2437,-6.78e-20,-5024.0618,2.23e-20,15.0687,0.029259,5.5700000000000004e-21,-6.56e-20,0.060552,1e-20,-7.82e-20,-4.47e-20,83.7997,29.6585,-6039.9525,-8.77e-22,1.4798,1.05e-21,5.89e-20,0.020172,7.810000000000001e-21,-105883.4813,0.067925,-0.060501,-0.061831,0.016248,1.21e-21,4.87e-20,-8.36e-20,-1.88e-20,-9.3e-20,73.348,0.016552,-2.0500000000000003e-21,0.019835,1.07e-21,0.061039,18.555,1.19e-19,9.0784,-270946.3548,-202358.5432,7.04e-22,-7.65e-22,-0.065197,-4.38e-21,-1.32e-22,-6.5e-21,0.016662,0.02974,0.032304,134.5429,-36199.61,0.032368,-105.5237,0.017394,-51551.9876,-1057503.672,36.1813,270.2096,0.016488,0.015837,249.4149,-135557.3422,-253438.1885,-520597.0998,45.115,254.9793,-2278450.261,-129.8156,259.1426,0.01411,-4883782.31,0.035859,259.8121,-79332.7159,0.016312,60.7266,0.78026,0.78996,0.003924152,6.301,22.1749,55.9319,232.1955,2780.8476,155.3374,4206.8681,37.9527,1052.4571,493.4033,303.7988,144.9401,11101.1814,655.7354,98.6979,5546.6971,2104.7227,134.0329,1348.1929,2337.449029,1256.570863,493.1873293,3320.689784,1.0
0.10651,-3926.3371,-1.85e-20,5.4e-20,-3444.0081,-317176.8134,-8.5e-22,-10163.105,2.64e-21,1.52e-20,3.85e-20,5.704,1.13e-20,1.13e-20,-119083.1503,-7.27e-20,-3865.7732,-1.17e-20,8.37e-21,-0.086816,0.086816,-12856.496,-7078.6191,6.05e-20,-4366.3544,2.43e-20,31.189,0.042679,2.73e-21,-2.62e-19,0.10662,-5.3e-21,-2.96e-19,1.07e-19,100.4302,29.9153,-5433.6103,3.2900000000000002e-21,0.42028,5.8700000000000006e-21,9.68e-20,0.029387,-7.81e-20,-85842.1044,0.094045,-0.10157,-0.094045,0.024835,-1.94e-20,1.74e-19,-6.57e-20,-4.22e-20,-5.11e-20,51.6875,0.033365,-1.28e-20,0.031757,-4e-21,0.10734,62.3305,2.93e-19,18.1734,-263838.7457,-179877.7124,3.06e-23,-1.3400000000000002e-21,-0.10425,5.84e-21,-4.58e-21,-3.8100000000000004e-21,0.015051,0.039119,0.032436,134.4696,-35885.958,0.031368,-146.0787,0.016572,-51140.2795,-1051764.651,-1.6702,269.7987,0.015236,0.018274,249.0042,-134691.5833,-251942.6621,-517620.3051,7.3257,254.5218,-2266174.388,-167.4409,258.646,0.01661,-4857638.496,0.03468,259.4014,-78769.1705,0.018796,19.6725,0.70809,0.76831,0.006316424,12.354,21.9111,55.3693,230.2772,2756.9377,155.264,4176.1961,37.639,1044.3195,489.4014,301.114,144.8668,11020.6905,649.6593,97.8588,5508.8857,2088.5436,132.9956,1338.4137,1957.070313,1241.232495,487.8220627,3128.810096,1.0
0.077302,-4145.9287,1.96e-20,-9.45e-20,-3417.1636,-338359.9766,2.02e-22,-9932.3326,1.3600000000000001e-21,-2.12e-20,-8.310000000000001e-21,6.7864,4.53e-20,5.07e-20,-129201.472,1.11e-19,-3773.5532,-4.1100000000000006e-21,1.4e-21,-0.10593,0.10593,-13927.4619,-7297.8452,1.89e-20,-4638.6558,-5.88e-20,37.9129,0.054485,1.34e-20,1.99e-19,0.15341,-1.23e-20,-3e-19,6.34e-20,111.1182,29.3206,-5678.9353,4.27e-21,1.5133,-2.07e-22,-1.58e-19,0.032524,6.25e-20,-95125.7694,0.12216,-0.076488,-0.12216,0.027918,-1.52e-20,-3.57e-20,4.99e-20,-2.11e-20,9.65e-20,66.2652,0.025187,2.55e-20,0.035806,-1.0600000000000001e-21,0.097035,37.8686,-1.85e-19,15.7305,-274236.3595,-190145.8142,-1.22e-22,-2.8700000000000003e-21,-0.10175,-5.4e-20,-2.2200000000000002e-21,7.1400000000000005e-22,0.014959,0.03587,0.036074,134.573,-36126.1063,0.032203,-144.7267,0.016949,-51488.8364,-1059849.647,-9.9557,270.3702,0.017433,0.016751,249.5758,-135672.9949,-253849.5463,-521533.1824,8.5209,255.1164,-2283468.819,-175.9569,259.2721,0.016667,-4894476.426,0.041522,259.973,-79323.4767,0.019495,21.3201,0.6918,0.77992,0.006624185,13.735,22.053,55.6331,231.3107,2767.2569,155.3674,4196.5425,37.7796,1048.9559,491.5308,301.926,144.9702,11074.8059,652.2783,98.274,5538.3407,2097.9498,133.2709,1344.4851,1918.916271,1166.500244,532.1190414,3254.848811,1.0
0.4462,-4862.9374,1.31e-20,-1.03e-18,-3321.0018,-196527.3145,4.16e-21,-9806.3966,-5.58e-21,-1.88e-19,-2.03e-19,8.9332,-3.02e-20,-8.11e-19,-81589.5628,1.03e-18,-4037.5865,-2.19e-20,8.73e-20,-0.79065,0.79065,-3264.7481,-6604.5784,-1.21e-19,-5857.084,-3.24e-20,1276.0455,0.15042,4.36e-20,3.62e-19,1.0698,0.0,3.52e-19,2.74e-19,427.7832,433.0325,-5932.7215,2.46e-20,3.3161,-2.1200000000000003e-21,3.45e-19,0.33636,-6.25e-19,-43846.0425,1.6358,-0.58566,-1.6358,0.3091,1.46e-19,3.9e-18,5.56e-19,1.88e-20,8.48e-19,95.4826,0.3285,1.82e-19,0.52926,-3.13e-20,0.65999,1796.831,5e-19,899.5423,-172544.6363,-160088.3573,0.0,-1.69e-20,-0.76978,-8.18e-20,2.47e-20,1.01e-20,0.014153,0.037678,0.031869,131.7477,-28732.8816,0.030997,-153.9987,0.012826,-41167.9035,-859468.8244,-26.1259,255.4136,0.017061,0.018456,234.6191,-109308.3089,-205063.4694,-422162.0213,-22.5659,239.162,-1854591.921,-177.4087,242.3282,0.012336,-3980491.186,0.027502,245.0163,-63692.1966,0.023655,-2.8729,0.33216,0.61483,0.006433293,27.642,18.2444,46.0159,191.4031,2288.8051,152.5421,3473.3359,31.2867,867.9692,406.7473,250.3007,142.1449,9166.5885,540.0123,81.3386,4585.65,1736.0252,110.5168,1112.1852,2629.11226,1081.275302,600.5084218,3275.210373,1.0
0.3908,-4534.215,-3.58e-19,-7.96e-19,-3361.4122,-189363.0042,-1.9300000000000003e-21,-7855.9673,-4.040000000000001e-21,7.58e-20,1.75e-21,-4.3152,-2.11e-19,-8.28e-19,-89342.3634,-3.88e-19,-4001.3696,-1.04e-19,-4.2500000000000004e-21,-0.71637,0.71637,-3809.7394,-6737.7122,5.17e-20,-5377.1549,3.14e-19,1157.043,0.12063,-1.89e-19,-2.42e-18,0.97891,-1.04e-19,-2.22e-18,4.09e-19,407.5319,458.467,-6005.3519,2.28e-20,-1.1131,-2.2400000000000003e-21,-8.42e-21,0.34078,-1.95e-19,-52454.7502,1.8075,-0.37159,-1.8075,0.27971,-6.8e-20,3.42e-18,7.36e-19,7.03e-20,-4.86e-18,36.1932,0.26831,-2.19e-20,0.46233,3.01e-21,0.65423,1443.0182,-8.25e-19,802.002,-165126.1769,-155256.0038,9.179999999999999e-23,2.0900000000000002e-21,-0.67939,7.59e-20,2.12e-20,-6.34e-22,0.014588,0.032609,0.038199,131.4707,-28076.7818,0.030756,-133.8304,0.010393,-40254.6774,-841972.3802,-24.1346,254.022,0.016514,0.016145,233.2274,-106993.6511,-200798.7246,-413475.662,-21.2962,237.6746,-1817117.373,-173.817,240.7471,0.011426,-3900578.239,0.020222,243.6246,-62315.594,0.026233,15.9858,0.37051,0.62018,0.006754263,25.185,17.9249,45.1511,187.8102,2245.3872,152.2651,3408.2716,30.6966,851.631,399.1102,245.5245,141.8679,8994.973,529.9628,79.8143,4500.2359,1703.3725,108.4572,1091.1136,2577.293257,1073.178259,590.7963713,3182.968699,1.0
0.2871,-4757.9292,-1.81e-19,1.93e-18,-3399.7489,-203830.5398,4.5e-21,-5146.6815,5.87e-22,2.43e-19,2.8e-20,8.6064,-1.81e-19,2.3e-18,-95793.8931,-4.7e-20,-4002.4309,8.52e-21,1.12e-20,-0.60934,0.60934,-3895.2817,-6742.0447,-7.06e-20,-5425.2728,1.62e-19,1172.9282,0.094244,4.33e-19,7.06e-19,0.90976,7.89e-20,-1.65e-18,1.28e-19,378.9346,472.4727,-5975.1027,-1.03e-19,3.3668,-3.5400000000000006e-21,1.52e-19,0.28358,-2.81e-19,-56400.5088,1.5745,-0.26205,-1.5745,0.2688,-1.94e-20,1.01e-19,2.32e-19,2.81e-19,2.14e-18,90.0073,0.22489,0.0,0.41728,-1.18e-20,0.50713,1157.2948,2.08e-18,765.2868,-168870.8899,-162142.6197,2.45e-22,-3.9800000000000006e-21,-0.50996,-2.34e-20,-8.99e-21,7.4e-21,0.018134,0.030791,0.023334,131.0538,-27108.3141,0.034829,-125.9157,0.011313,-38909.1193,-816293.1185,-7.4499,251.9509,0.012496,0.013297,231.1564,-103590.1001,-194529.5017,-400737.4611,-24.485,235.4626,-1762108.023,-155.2867,238.3892,0.01254,-3783258.73,0.024342,241.5537,-60287.1856,0.02232,21.9153,0.37031,0.63124,0.007256724,26.686,17.4155,43.9405,182.7769,2185.1988,151.8482,3315.5187,29.8783,828.5648,388.3877,239.0198,141.451,8749.9743,515.9569,77.6752,4376.6136,1657.2259,105.5684,1061.1468,2447.622631,1036.794374,562.3489087,3105.507631,1.0
0.53446,-2962.9007,2.53e-19,-3.19e-18,-1942.6818,-210181.7683,4.67e-22,-5977.6738,-2.79e-21,8.25e-19,-9.62e-20,0.13623,-7.81e-19,-5.77e-18,-80196.2018,-1.45e-18,-2314.1312,-1.64e-20,-1.88e-20,-0.87391,0.83962,-1928.8476,-4792.0822,-1.21e-19,-3634.0624,4.7e-19,1072.2504,0.20268,-5.86e-19,-8.41e-19,1.1129,-1.1e-20,-9.84e-19,1.47e-19,424.1439,314.7563,-4127.1572,-1.44e-19,0.56621,-3.2200000000000003e-21,-2.36e-19,0.19328,1.41e-19,-54786.6706,1.2302,-0.54042,-1.263,0.26091,2.62e-19,1.23e-18,-5.4e-19,1.5e-19,2.45e-18,4.1109,0.19959,6.34e-19,0.43364,-6.37e-22,0.76489,858.5983,7.6e-19,404.6962,-190274.549,-131842.9335,-8.080000000000001e-21,-1.89e-21,-0.75936,-3.15e-19,2.11e-21,1.18e-20,0.012775,0.041319,0.037715,131.4197,-27935.6579,0.031007,-147.5028,0.016261,-40067.5087,-838786.9103,0.08095,253.7851,0.015875,0.017336,232.9906,-106553.8176,-200017.4205,-411917.2959,37.7002,237.4244,-1810294.212,-151.7543,240.4742,0.017759,-3886029.174,0.035743,243.3879,-62035.8448,0.011937,5.7517,0.44583,0.66085,0.006824086,23.084,18.0573,45.4312,187.7494,2243.657,152.2141,3401.4709,30.6696,850.2446,398.7261,246.004,141.8169,8976.4395,530.3759,79.8314,4488.4308,1700.5938,108.3847,1088.259,2469.663237,1233.233624,674.2928811,3267.527013,1.0
0.52758,-2250.7059,4.36e-19,-7.29e-18,-1562.1811,-210930.5049,4.9300000000000006e-21,-6350.3851,6.310000000000001e-21,2.18e-19,-4.76e-19,-0.067496,2.11e-19,-4.51e-18,-87935.5914,1.78e-18,-1758.081,-3.17e-20,1.17e-20,-0.74214,0.75032,-934.1281,-4599.3534,5.24e-19,-3077.1599,-2.11e-19,755.1587,0.12596,-1.09e-19,7.78e-19,1.0669,-2.05e-20,0.0,3.47e-19,313.3832,269.8856,-3722.502,7.72e-20,-0.17501,2.01e-21,1.89e-18,0.15476,4.38e-19,-58061.2827,1.2229,-0.54891,-1.2717,0.20652,-1.55e-19,1.07e-18,4.55e-19,-2.33e-18,1.29e-18,3.8571,0.16983,9.33e-19,0.34491,4.8100000000000005e-21,0.65055,683.9512,1.52e-19,465.7592,-195373.5527,-141544.2696,-1.99e-20,-7.85e-21,-0.68262,-1.4e-19,1.52e-20,-1.23e-20,0.013495,0.03152,0.026959,131.4662,-28190.8269,0.028775,-115.6092,0.021562,-40383.9513,-841692.9122,6.7045,254.0001,0.011861,0.013586,233.2055,-107096.4885,-200833.018,-413512.5441,-12.1301,237.6814,-1816518.668,-143.3761,240.7603,0.013402,-3899300.758,0.048075,243.6027,-62439.2111,0.017245,34.6343,0.36714,0.71199,0.006693036,23.753,17.9924,45.4218,188.9878,2262.9611,152.2606,3424.418,30.8971,856.6153,401.6264,247.3907,141.8634,9036.5424,533.7757,80.3225,4515.5858,1713.0838,109.1429,1096.9676,2210.092597,1205.012396,634.0314868,3118.176246,1.0
0.38685,-3236.7867,4.45e-19,-7.83e-19,-2164.4239,-195129.5525,-2.0600000000000002e-21,-8184.0043,-3.2700000000000004e-21,3.7e-19,-2.8e-20,0.035424,-1.51e-19,3.38e-19,-89932.1531,5.23e-19,-2500.1626,-9.13e-21,-1.12e-20,-0.7761,0.78903,-2687.2851,-5800.779,-2.07e-19,-4129.2209,-3.59e-19,1131.4091,0.27032,2.48e-19,5.38e-19,1.1475,-3.43e-20,1.68e-19,-4.23e-19,227.1377,179.1922,-4681.382,3.68e-20,0.05941,-1.4200000000000002e-21,3.66e-19,0.23191,-2.03e-19,-59272.9722,1.2437,-0.37944,-1.2349,0.27111,-2.19e-20,4.33e-18,-4.87e-19,6.38e-19,4.92e-19,3.0272,0.15978,1.02e-19,0.44848,-2.76e-21,0.559,656.9798,-1.37e-18,304.7567,-179073.6868,-143092.6401,-1.8e-21,3.5700000000000003e-22,-0.57574,1.75e-20,-1.35e-20,-1.77e-20,0.011047,0.032059,0.039864,131.5628,-28335.8898,0.022199,-246.7032,0.011256,-40605.4446,-847750.1216,-76.4211,254.4832,0.017955,0.013248,233.6888,-107802.1687,-202234.1089,-416404.7859,-57.315,238.1782,-1829492.996,-227.1162,241.2814,0.010968,-3926971.495,0.025738,244.086,-62819.4822,0.013618,-98.8344,0.36176,0.62901,0.006623612,26.489,18.0712,45.5463,189.4873,2267.1417,152.3573,3436.5755,30.9738,859.1313,402.6758,247.7904,141.9601,9069.1158,534.792,80.5293,4534.6787,1718.2618,109.4199,1100.6749,2749.204338,1186.320411,683.0342196,3112.315942,1.0
0.98752,-2968.0158,2.79e-19,1.62e-19,-2412.1762,-206300.3968,-1.1e-20,-7270.3224,3.2e-20,7.28e-20,-8.39e-20,0.14181,-6.79e-20,-6.76e-19,-82115.5273,-6.36e-20,-2876.2294,-1.21e-19,-1.05e-19,-0.92008,0.92737,-6618.6504,-5715.7139,-2.22e-19,-3456.3139,-2.84e-19,848.7987,0.054844,-2.8e-19,-6.51e-19,0.60947,1.21e-19,2.96e-18,-2.61e-19,167.7508,253.2522,-4434.1443,1.95e-19,0.22768,-1.84e-20,8.42e-20,0.024308,6.25e-20,-57273.1186,0.39288,-0.93089,-0.40116,0.24405,1.65e-19,-7.19e-19,-3.69e-19,1.13e-18,-5.58e-19,3.8795,0.25447,2.62e-19,0.17416,-3.27e-20,1.1426,1016.9497,1.03e-19,280.692,-181134.7855,-120660.7232,2.35e-20,3.02e-20,-0.95092,-1.26e-19,4.97e-20,-3.04e-20,0.014045,0.028612,0.031802,130.7982,-26863.1504,0.027229,-86.5946,0.013703,-38484.4215,-800973.6386,25.7251,251.0843,0.016602,0.015278,230.2889,-101948.15,-191071.8487,-393530.5746,30.4849,234.5894,-1729284.534,-108.8812,237.4777,0.018524,-3713229.039,0.024871,240.6863,-59457.7879,0.020392,54.0301,0.71652,0.81029,0.007226883,7.254,17.2138,44.0557,181.7788,2180.8832,151.5927,3291.5081,29.8471,824.1959,386.4488,239.5554,141.1954,8685.4304,513.4794,77.2721,4336.4138,1647.9645,105.4189,1055.5383,2488.578468,1147.07239,468.3875629,3955.303835,1.0
0.69139,-2856.7938,-4.19e-19,2.43e-19,-1799.2464,-206063.5148,2.4600000000000003e-21,-6811.5961,3.14e-20,4.37e-19,-6.3e-20,0.049377,-6.79e-19,1.44e-18,-86593.2637,-1.27e-18,-2249.0694,-1.2200000000000001e-21,1.22e-19,-0.89522,0.94349,-6654.0426,-5410.9186,4.84e-19,-3440.3922,-5.03e-19,911.5319,0.074528,-3.45e-19,-2.35e-19,0.7115,-1.3e-19,2.49e-18,3.37e-20,161.5378,427.5951,-4379.6358,-9.12e-20,0.31283,-1.03e-20,6.74e-20,0.044275,2.5e-19,-62155.3784,0.54483,-0.71201,-0.53628,0.24229,2.72e-19,4.33e-19,6.67e-19,-1.43e-18,5.5e-19,5.0704,0.20427,8.16e-19,0.21105,-1.74e-20,0.82611,898.4658,-2.82e-19,509.147,-178219.5339,-123612.7346,-1.69e-20,3.57e-21,-0.76913,-1.17e-19,5.14e-20,-4.57e-20,0.017249,0.028858,0.040042,127.3472,-19748.5529,0.031849,-90.7326,0.018026,-28653.296,-619549.409,45.3435,235.2994,0.019807,0.017999,214.504,-77588.9356,-146564.0696,-303146.3012,47.4476,217.6202,-1340262.608,-96.7007,219.3357,0.017454,-2882853.673,0.040198,224.9017,-44811.0332,0.017552,52.3161,0.75672,0.73507,0.009677449,7.194,13.6937,34.1667,142.4401,1703.426,148.1416,2582.3354,23.3566,645.5057,302.7639,186.4061,137.7444,6814.5812,402.3759,60.547,3405.2447,1291.088,82.739,825.5395,2393.936878,1215.341781,592.5682545,3967.050874,1.0
0.87756,-2682.5748,-2.36e-19,-2.7e-19,-1923.5239,-193147.8331,-1.61e-20,-5716.3934,-6.46e-21,7.16e-19,-3.57e-19,0.011949,-1.66e-19,-9.01e-20,-80100.7218,4.42e-19,-2216.6874,1.97e-19,2.89e-20,-0.89656,0.90336,-6808.3418,-4505.9825,-6.35e-19,-3148.7728,3.24e-19,752.6508,0.072332,-6.15e-19,9.77e-19,0.70432,-1.07e-19,3.65e-19,-3.58e-19,212.5956,300.8166,-3686.9693,8.770000000000001e-21,0.40394,-4.3700000000000005e-21,1.46e-18,0.04416,1.06e-18,-58442.1731,0.57069,-0.95613,-0.5581,0.21767,1.55e-19,6.28e-20,1.26e-20,-1.33e-18,-7.91e-19,5.2507,0.19944,-6.41e-19,0.19946,9.2e-21,0.9239,796.5541,-8.69e-19,342.3638,-169777.9407,-117750.6387,-1.14e-20,1.14e-20,-0.89854,4.67e-20,-1.62e-20,4.65e-21,0.01578,0.032941,0.027149,126.8821,-19072.0513,0.025352,-39.6435,0.013248,-27831.1907,-600516.7472,61.532,233.0866,0.016773,0.018224,212.1808,-75521.7923,-142632.5924,-295288.9344,45.1951,215.3009,-1299325.674,-78.0262,216.7622,0.015197,-2793887.557,0.02318,222.5955,-43568.107,0.016459,98.4997,0.6648,0.77921,0.00718394,3.425,16.1077,37.9688,156.4371,1880.4393,147.6822,2694.2312,25.9452,686.5067,329.9405,217.4573,137.2798,7116.9945,464.7843,67.0955,3524.4567,1370.6836,96.0176,874.2514,2306.53349,1194.092048,545.7672356,3737.422798,1.0
0.73913,-3922.2129,-1.75e-19,-6.91e-18,-2805.2843,-201469.0248,-9.18e-21,-2693.5399,-4.1100000000000006e-21,2.43e-19,3.92e-19,-8.6539,-1.73e-19,-1.8e-19,-57133.9668,-4.82e-19,-3368.2931,2.4400000000000002e-21,-8.120000000000001e-21,-0.63849,0.63849,-807.2327,-5917.8467,1.21e-19,-4681.0521,2.46e-18,899.8528,0.12215,5.82e-20,1.6e-18,1.0637,-9.79e-20,2.22e-19,-8.08e-19,334.6157,339.4454,-5445.9683,2.14e-19,-3.2589,1.42e-20,-5.05e-19,0.21501,9.28e-20,-41516.0464,1.6459,-0.69216,-1.6459,0.21698,-6.22e-19,-3.36e-18,5.33e-19,1.69e-19,-5.83e-18,91.769,0.16847,2.62e-19,0.48439,8.5e-21,0.57157,731.8167,-1.5e-18,756.438,-148017.2261,-96444.8052,2.45e-22,3.4e-20,-0.63033,-9.35e-20,-1.13e-20,-6.64e-20,0.012295,0.034424,0.041236,130.9047,-26877.0306,0.024478,-159.1938,0.016778,-38554.8187,-807303.0858,-9.47,251.218,0.018367,0.016272,230.4235,-102510.5662,-192413.5087,-396348.5639,-0.64108,234.6919,-1742847.377,-156.6983,237.5844,0.011764,-3742176.017,0.035579,240.8207,-59697.2091,0.019124,-16.2137,0.4662,0.67313,0.007371105,19.116,17.2685,43.5205,180.9425,2164.2082,151.6992,3284.4724,29.5684,820.7694,384.5524,236.4329,141.3019,8668.1956,510.3848,76.8998,4336.6178,1641.6113,104.4056,1052.1558,2221.137857,1352.338716,597.0531046,3274.395688,1.0
