tqwt_maxValue_dec_14,tqwt_entropy_log_dec_33,tqwt_meanValue_dec_17,tqwt_meanValue_dec_27,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_10,tqwt_meanValue_dec_3,tqwt_entropy_log_dec_28,tqwt_meanValue_dec_6,tqwt_meanValue_dec_34,tqwt_meanValue_dec_31,tqwt_skewnessValue_dec_36,tqwt_meanValue_dec_20,tqwt_meanValue_dec_26,tqwt_entropy_log_dec_13,tqwt_meanValue_dec_15,tqwt_entropy_log_dec_34,tqwt_meanValue_dec_10,tqwt_meanValue_dec_9,tqwt_minValue_dec_16,tqwt_maxValue_dec_16,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_30,tqwt_meanValue_dec_33,tqwt_entropy_log_dec_32,tqwt_meanValue_dec_28,tqwt_entropy_shannon_dec_16,tqwt_energy_dec_17,tqwt_meanValue_dec_16,tqwt_meanValue_dec_21,tqwt_maxValue_dec_17,tqwt_meanValue_dec_11,tqwt_meanValue_dec_23,tqwt_meanValue_dec_13,tqwt_entropy_shannon_dec_22,tqwt_entropy_shannon_dec_21,tqwt_entropy_log_dec_31,tqwt_meanValue_dec_12,tqwt_skewnessValue_dec_35,tqwt_meanValue_dec_1,tqwt_meanValue_dec_32,tqwt_energy_dec_18,tqwt_meanValue_dec_24,tqwt_entropy_log_dec_14,tqwt_maxValue_dec_18,tqwt_minValue_dec_14,tqwt_minValue_dec_18,tqwt_stdValue_dec_16,tqwt_meanValue_dec_29,tqwt_meanValue_dec_19,tqwt_meanValue_dec_14,tqwt_meanValue_dec_25,tqwt_meanValue_dec_18,tqwt_kurtosisValue_dec_36,tqwt_stdValue_dec_15,tqwt_meanValue_dec_35,tqwt_stdValue_dec_17,tqwt_meanValue_dec_2,tqwt_maxValue_dec_15,tqwt_entropy_shannon_dec_15,tqwt_meanValue_dec_22,tqwt_entropy_shannon_dec_20,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_meanValue_dec_5,tqwt_meanValue_dec_4,tqwt_minValue_dec_15,tqwt_meanValue_dec_30,tqwt_meanValue_dec_7,tqwt_meanValue_dec_8,std_MFCC_10th_coef,mean_8th_delta_delta,mean_MFCC_5th_coef,mean_MFCC_7th_coef,VFER_NSR_SEO,GNE_SNR_SEO,mean_MFCC_10th_coef,mean_MFCC_6th_coef,mean_MFCC_8th_coef,IMF_NSR_entropy,VFER_NSR_TKEO,mean_MFCC_4th_coef,mean_MFCC_1st_coef,mean_MFCC_3rd_coef,mean_MFCC_9th_coef,mean_MFCC_2nd_coef,mean_12th_delta_delta,mean_MFCC_12th_coef,std_MFCC_9th_coef,mean_MFCC_11th_coef,mean_11th_delta,RPDE,DFA,meanPeriodPulses,meanHarmToNoiseHarmonicity,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_mean_6_coef,app_LT_TKEO_std_8_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_9_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_std_7_coef,f3,f2,f1,f4,class
0.45868,-4274.7929,-1.75e-20,1.55e-19,-3233.3176,-248400.6524,-4.76e-21,-7568.6086,2.03e-20,1.76e-20,-3.5e-21,-0.058238,8.11e-20,-7.32e-20,-76138.9219,1.3e-19,-3820.4723,-2.13e-20,-6.6e-21,-0.41289,0.41289,-13360.0213,-7100.1858,4.79e-20,-5095.6531,-1.91e-19,683.3022,0.20211,-1.18e-19,2.08e-19,0.54419,1.9e-20,-2.24e-18,5.05e-20,335.6164,86.8279,-6163.4324,1.3e-19,0.082171,1.53e-20,5.47e-20,0.090849,-4.69e-20,-50571.3488,0.45961,-0.46697,-0.45961,0.16973,1.58e-19,3.05e-19,9.85e-20,-1.59e-19,4.5e-19,2.6381,0.14906,-1.59e-20,0.26217,1.6300000000000001e-21,0.45197,647.4475,-3.69e-19,211.35,-228867.7004,-130314.5034,-4.83e-21,1.37e-20,-0.44238,2.92e-20,-2.03e-20,-2.18e-20,0.299,0.00030074,-0.6259,0.12373,1.4238,1333792.265,-0.9659,-2.5354,1.5187,0.12814,1.3019,-1.4786,6.9275,-2.0275,-1.4838,0.81669,-0.00013392,-0.33732,0.3344,-0.6369,-0.0014063,0.61745,0.67256,0.003956114,19.889,21.9146,55.3601,230.3802,2757.9747,155.2884,4179.611,37.6573,1045.0212,489.6797,301.123,144.8912,11029.8965,649.8991,97.8902,5514.3104,2089.9787,133.0292,1339.4139,1963.76089,1247.116884,677.2253757,3229.710859,1.0
0.52525,-4338.1476,2.38e-19,-1.35e-20,-3241.2701,-256646.7576,-1.3e-21,-7584.5798,-3.82e-21,0.0,6.99e-21,3.2202,1.89e-20,0.0,-69665.4751,1.12e-18,-3672.3149,6.240000000000001e-21,3.55e-20,-0.60754,0.60754,-13871.2488,-7224.2861,1.77e-20,-5063.0473,3.65e-20,1173.6485,0.31472,-8e-20,8.59e-20,0.8052,-1.32e-20,-3.91e-19,-4.62e-20,137.5715,35.503,-5959.547,2.51e-19,0.26113,-7.14e-21,7.26e-20,0.10216,2.5e-19,-46659.0362,0.57583,-0.5352,-0.57583,0.26029,-3.16e-20,2.95e-19,4.1e-19,1.88e-20,-7.02e-19,26.9617,0.16877,0.0,0.37185,-2.73e-21,0.57824,740.7463,-4.34e-20,200.3955,-223005.8719,-119920.305,6.12e-23,-5.050000000000001e-21,-0.57177,-4.67e-20,-7.8e-21,-2.9600000000000004e-21,0.19192,-0.00062455,-1.3457,0.3648,1.318,1747991.318,-0.60273,-2.3347,1.5218,0.15086,1.3615,-2.0298,6.5105,-2.7049,-0.95541,0.7111,5.18e-05,-0.13483,0.34364,-0.50188,0.00097828,0.44555,0.58326,0.003872688,27.095,22.0993,55.6475,231.4296,2769.814,155.3612,4199.7667,37.8173,1049.8592,491.8951,302.3918,144.964,11083.4259,652.8277,98.3402,5543.0336,2099.6908,133.5346,1345.8995,2186.277217,1285.817993,751.6864723,3140.663975,1.0
0.0704,-4328.0752,-7.910000000000001e-21,-3.37e-20,-3595.3165,-316121.6034,-1.3600000000000001e-21,-10169.9268,-1.0600000000000001e-21,2.2700000000000004e-21,2.8e-20,7.1489,2.6e-19,-7.04e-20,-142100.6207,-1.97e-20,-4095.7981,-2.9700000000000003e-21,4.2500000000000004e-21,-0.058152,0.058152,-13599.9427,-6791.2437,-6.78e-20,-5024.0618,2.23e-20,15.0687,0.029259,5.5700000000000004e-21,-6.56e-20,0.060552,1e-20,-7.82e-20,-4.47e-20,83.7997,29.6585,-6039.9525,-8.77e-22,1.4798,1.05e-21,5.89e-20,0.020172,7.810000000000001e-21,-105883.4813,0.067925,-0.060501,-0.061831,0.016248,1.21e-21,4.87e-20,-8.36e-20,-1.88e-20,-9.3e-20,73.348,0.016552,-2.0500000000000003e-21,0.019835,1.07e-21,0.061039,18.555,1.19e-19,9.0784,-270946.3548,-202358.5432,7.04e-22,-7.65e-22,-0.065197,-4.38e-21,-1.32e-22,-6.5e-21,0.25388,2.43e-05,0.16759,-0.23263,1.1749,1582786.751,-0.78735,-1.1977,0.68748,0.18682,1.2107,-1.0458,4.2309,-2.0113,-1.0169,3.1396,-9.41e-05,-0.57237,0.24943,-1.7935,0.0018087,0.78026,0.78996,0.003924152,6.301,22.1749,55.9319,232.1955,2780.8476,155.3374,4206.8681,37.9527,1052.4571,493.4033,303.7988,144.9401,11101.1814,655.7354,98.6979,5546.6971,2104.7227,134.0329,1348.1929,2337.449029,1256.570863,493.1873293,3320.689784,1.0
0.10651,-3926.3371,-1.85e-20,5.4e-20,-3444.0081,-317176.8134,-8.5e-22,-10163.105,2.64e-21,1.52e-20,3.85e-20,5.704,1.13e-20,1.13e-20,-119083.1503,-7.27e-20,-3865.7732,-1.17e-20,8.37e-21,-0.086816,0.086816,-12856.496,-7078.6191,6.05e-20,-4366.3544,2.43e-20,31.189,0.042679,2.73e-21,-2.62e-19,0.10662,-5.3e-21,-2.96e-19,1.07e-19,100.4302,29.9153,-5433.6103,3.2900000000000002e-21,0.42028,5.8700000000000006e-21,9.68e-20,0.029387,-7.81e-20,-85842.1044,0.094045,-0.10157,-0.094045,0.024835,-1.94e-20,1.74e-19,-6.57e-20,-4.22e-20,-5.11e-20,51.6875,0.033365,-1.28e-20,0.031757,-4e-21,0.10734,62.3305,2.93e-19,18.1734,-263838.7457,-179877.7124,3.06e-23,-1.3400000000000002e-21,-0.10425,5.84e-21,-4.58e-21,-3.8100000000000004e-21,0.20797,0.00062446,0.5178,-0.22014,1.2401,1345257.73,-0.66575,-1.072,0.73882,0.18136,1.2788,-2.2904,4.7262,-1.7587,-1.3072,3.0062,-0.00013854,-0.97535,0.23997,-1.5353,0.0024916,0.70809,0.76831,0.006316424,12.354,21.9111,55.3693,230.2772,2756.9377,155.264,4176.1961,37.639,1044.3195,489.4014,301.114,144.8668,11020.6905,649.6593,97.8588,5508.8857,2088.5436,132.9956,1338.4137,1957.070313,1241.232495,487.8220627,3128.810096,1.0
0.077302,-4145.9287,1.96e-20,-9.45e-20,-3417.1636,-338359.9766,2.02e-22,-9932.3326,1.3600000000000001e-21,-2.12e-20,-8.310000000000001e-21,6.7864,4.53e-20,5.07e-20,-129201.472,1.11e-19,-3773.5532,-4.1100000000000006e-21,1.4e-21,-0.10593,0.10593,-13927.4619,-7297.8452,1.89e-20,-4638.6558,-5.88e-20,37.9129,0.054485,1.34e-20,1.99e-19,0.15341,-1.23e-20,-3e-19,6.34e-20,111.1182,29.3206,-5678.9353,4.27e-21,1.5133,-2.07e-22,-1.58e-19,0.032524,6.25e-20,-95125.7694,0.12216,-0.076488,-0.12216,0.027918,-1.52e-20,-3.57e-20,4.99e-20,-2.11e-20,9.65e-20,66.2652,0.025187,2.55e-20,0.035806,-1.0600000000000001e-21,0.097035,37.8686,-1.85e-19,15.7305,-274236.3595,-190145.8142,-1.22e-22,-2.8700000000000003e-21,-0.10175,-5.4e-20,-2.2200000000000002e-21,7.1400000000000005e-22,0.28338,5.93e-05,0.49,0.18847,1.2113,1669174.207,-0.60712,-1.5939,0.42153,0.17821,1.2613,-2.5196,4.3417,-1.8396,-1.1697,3.8325,6.65e-05,-0.82614,0.24057,-1.3391,0.0029894,0.6918,0.77992,0.006624185,13.735,22.053,55.6331,231.3107,2767.2569,155.3674,4196.5425,37.7796,1048.9559,491.5308,301.926,144.9702,11074.8059,652.2783,98.274,5538.3407,2097.9498,133.2709,1344.4851,1918.916271,1166.500244,532.1190414,3254.848811,1.0
0.4462,-4862.9374,1.31e-20,-1.03e-18,-3321.0018,-196527.3145,4.16e-21,-9806.3966,-5.58e-21,-1.88e-19,-2.03e-19,8.9332,-3.02e-20,-8.11e-19,-81589.5628,1.03e-18,-4037.5865,-2.19e-20,8.73e-20,-0.79065,0.79065,-3264.7481,-6604.5784,-1.21e-19,-5857.084,-3.24e-20,1276.0455,0.15042,4.36e-20,3.62e-19,1.0698,0.0,3.52e-19,2.74e-19,427.7832,433.0325,-5932.7215,2.46e-20,3.3161,-2.1200000000000003e-21,3.45e-19,0.33636,-6.25e-19,-43846.0425,1.6358,-0.58566,-1.6358,0.3091,1.46e-19,3.9e-18,5.56e-19,1.88e-20,8.48e-19,95.4826,0.3285,1.82e-19,0.52926,-3.13e-20,0.65999,1796.831,5e-19,899.5423,-172544.6363,-160088.3573,0.0,-1.69e-20,-0.76978,-8.18e-20,2.47e-20,1.01e-20,0.18723,0.00015109,-0.48544,-1.1952,1.3696,1658428.668,0.13928,-2.9687,1.4283,0.19008,1.3199,-1.7518,7.5078,-0.72286,0.0056289,1.6047,-6.78e-05,-0.73194,0.26389,-0.69445,0.0023263,0.33216,0.61483,0.006433293,27.642,18.2444,46.0159,191.4031,2288.8051,152.5421,3473.3359,31.2867,867.9692,406.7473,250.3007,142.1449,9166.5885,540.0123,81.3386,4585.65,1736.0252,110.5168,1112.1852,2629.11226,1081.275302,600.5084218,3275.210373,1.0
0.3908,-4534.215,-3.58e-19,-7.96e-19,-3361.4122,-189363.0042,-1.9300000000000003e-21,-7855.9673,-4.040000000000001e-21,7.58e-20,1.75e-21,-4.3152,-2.11e-19,-8.28e-19,-89342.3634,-3.88e-19,-4001.3696,-1.04e-19,-4.2500000000000004e-21,-0.71637,0.71637,-3809.7394,-6737.7122,5.17e-20,-5377.1549,3.14e-19,1157.043,0.12063,-1.89e-19,-2.42e-18,0.97891,-1.04e-19,-2.22e-18,4.09e-19,407.5319,458.467,-6005.3519,2.28e-20,-1.1131,-2.2400000000000003e-21,-8.42e-21,0.34078,-1.95e-19,-52454.7502,1.8075,-0.37159,-1.8075,0.27971,-6.8e-20,3.42e-18,7.36e-19,7.03e-20,-4.86e-18,36.1932,0.26831,-2.19e-20,0.46233,3.01e-21,0.65423,1443.0182,-8.25e-19,802.002,-165126.1769,-155256.0038,9.179999999999999e-23,2.0900000000000002e-21,-0.67939,7.59e-20,2.12e-20,-6.34e-22,0.15253,-0.00021074,-0.88049,-0.74146,1.3761,1731942.346,-0.12279,-2.8914,1.0557,0.19805,1.2771,-0.99756,7.76,-0.99284,-0.22861,0.72048,-2.53e-05,-0.45221,0.23825,-0.59007,-0.0015449,0.37051,0.62018,0.006754263,25.185,17.9249,45.1511,187.8102,2245.3872,152.2651,3408.2716,30.6966,851.631,399.1102,245.5245,141.8679,8994.973,529.9628,79.8143,4500.2359,1703.3725,108.4572,1091.1136,2577.293257,1073.178259,590.7963713,3182.968699,1.0
0.2871,-4757.9292,-1.81e-19,1.93e-18,-3399.7489,-203830.5398,4.5e-21,-5146.6815,5.87e-22,2.43e-19,2.8e-20,8.6064,-1.81e-19,2.3e-18,-95793.8931,-4.7e-20,-4002.4309,8.52e-21,1.12e-20,-0.60934,0.60934,-3895.2817,-6742.0447,-7.06e-20,-5425.2728,1.62e-19,1172.9282,0.094244,4.33e-19,7.06e-19,0.90976,7.89e-20,-1.65e-18,1.28e-19,378.9346,472.4727,-5975.1027,-1.03e-19,3.3668,-3.5400000000000006e-21,1.52e-19,0.28358,-2.81e-19,-56400.5088,1.5745,-0.26205,-1.5745,0.2688,-1.94e-20,1.01e-19,2.32e-19,2.81e-19,2.14e-18,90.0073,0.22489,0.0,0.41728,-1.18e-20,0.50713,1157.2948,2.08e-18,765.2868,-168870.8899,-162142.6197,2.45e-22,-3.9800000000000006e-21,-0.50996,-2.34e-20,-8.99e-21,7.4e-21,0.17066,0.00028328,-1.1332,-0.9714,1.3151,1363345.827,0.083262,-2.9155,0.80106,0.22904,1.2723,-0.77755,8.0628,-0.76915,0.43487,1.4756,-0.00018406,-0.80674,0.18934,-0.41226,0.0036588,0.37031,0.63124,0.007256724,26.686,17.4155,43.9405,182.7769,2185.1988,151.8482,3315.5187,29.8783,828.5648,388.3877,239.0198,141.451,8749.9743,515.9569,77.6752,4376.6136,1657.2259,105.5684,1061.1468,2447.622631,1036.794374,562.3489087,3105.507631,1.0
0.53446,-2962.9007,2.53e-19,-3.19e-18,-1942.6818,-210181.7683,4.67e-22,-5977.6738,-2.79e-21,8.25e-19,-9.62e-20,0.13623,-7.81e-19,-5.77e-18,-80196.2018,-1.45e-18,-2314.1312,-1.64e-20,-1.88e-20,-0.87391,0.83962,-1928.8476,-4792.0822,-1.21e-19,-3634.0624,4.7e-19,1072.2504,0.20268,-5.86e-19,-8.41e-19,1.1129,-1.1e-20,-9.84e-19,1.47e-19,424.1439,314.7563,-4127.1572,-1.44e-19,0.56621,-3.2200000000000003e-21,-2.36e-19,0.19328,1.41e-19,-54786.6706,1.2302,-0.54042,-1.263,0.26091,2.62e-19,1.23e-18,-5.4e-19,1.5e-19,2.45e-18,4.1109,0.19959,6.34e-19,0.43364,-6.37e-22,0.76489,858.5983,7.6e-19,404.6962,-190274.549,-131842.9335,-8.080000000000001e-21,-1.89e-21,-0.75936,-3.15e-19,2.11e-21,1.18e-20,0.31555,0.00024333,-0.62675,-0.41223,1.2529,1933826.091,-1.4141,-1.2538,1.4985,0.16788,1.2505,-1.034,8.2131,-0.50685,0.82021,1.1404,-0.00020127,0.54484,0.31897,-0.12672,0.0018946,0.44583,0.66085,0.006824086,23.084,18.0573,45.4312,187.7494,2243.657,152.2141,3401.4709,30.6696,850.2446,398.7261,246.004,141.8169,8976.4395,530.3759,79.8314,4488.4308,1700.5938,108.3847,1088.259,2469.663237,1233.233624,674.2928811,3267.527013,1.0
0.52758,-2250.7059,4.36e-19,-7.29e-18,-1562.1811,-210930.5049,4.9300000000000006e-21,-6350.3851,6.310000000000001e-21,2.18e-19,-4.76e-19,-0.067496,2.11e-19,-4.51e-18,-87935.5914,1.78e-18,-1758.081,-3.17e-20,1.17e-20,-0.74214,0.75032,-934.1281,-4599.3534,5.24e-19,-3077.1599,-2.11e-19,755.1587,0.12596,-1.09e-19,7.78e-19,1.0669,-2.05e-20,0.0,3.47e-19,313.3832,269.8856,-3722.502,7.72e-20,-0.17501,2.01e-21,1.89e-18,0.15476,4.38e-19,-58061.2827,1.2229,-0.54891,-1.2717,0.20652,-1.55e-19,1.07e-18,4.55e-19,-2.33e-18,1.29e-18,3.8571,0.16983,9.33e-19,0.34491,4.8100000000000005e-21,0.65055,683.9512,1.52e-19,465.7592,-195373.5527,-141544.2696,-1.99e-20,-7.85e-21,-0.68262,-1.4e-19,1.52e-20,-1.23e-20,0.28027,-0.00015773,-0.90073,-0.43204,1.1719,2218999.261,-1.3219,-0.80136,1.5803,0.20006,1.202,-0.41464,7.9928,-0.30496,0.87948,1.3162,-1.72e-05,0.71539,0.24248,-0.0284,0.0048177,0.36714,0.71199,0.006693036,23.753,17.9924,45.4218,188.9878,2262.9611,152.2606,3424.418,30.8971,856.6153,401.6264,247.3907,141.8634,9036.5424,533.7757,80.3225,4515.5858,1713.0838,109.1429,1096.9676,2210.092597,1205.012396,634.0314868,3118.176246,1.0
0.38685,-3236.7867,4.45e-19,-7.83e-19,-2164.4239,-195129.5525,-2.0600000000000002e-21,-8184.0043,-3.2700000000000004e-21,3.7e-19,-2.8e-20,0.035424,-1.51e-19,3.38e-19,-89932.1531,5.23e-19,-2500.1626,-9.13e-21,-1.12e-20,-0.7761,0.78903,-2687.2851,-5800.779,-2.07e-19,-4129.2209,-3.59e-19,1131.4091,0.27032,2.48e-19,5.38e-19,1.1475,-3.43e-20,1.68e-19,-4.23e-19,227.1377,179.1922,-4681.382,3.68e-20,0.05941,-1.4200000000000002e-21,3.66e-19,0.23191,-2.03e-19,-59272.9722,1.2437,-0.37944,-1.2349,0.27111,-2.19e-20,4.33e-18,-4.87e-19,6.38e-19,4.92e-19,3.0272,0.15978,1.02e-19,0.44848,-2.76e-21,0.559,656.9798,-1.37e-18,304.7567,-179073.6868,-143092.6401,-1.8e-21,3.5700000000000003e-22,-0.57574,1.75e-20,-1.35e-20,-1.77e-20,0.25292,-0.00034414,-0.91019,-1.0357,1.2225,2179452.108,-0.8023,-1.3711,1.5678,0.18063,1.1974,-0.81113,7.9823,-0.66248,1.234,0.45448,-5.77e-05,0.71911,0.20548,-0.56919,3.86e-06,0.36176,0.62901,0.006623612,26.489,18.0712,45.5463,189.4873,2267.1417,152.3573,3436.5755,30.9738,859.1313,402.6758,247.7904,141.9601,9069.1158,534.792,80.5293,4534.6787,1718.2618,109.4199,1100.6749,2749.204338,1186.320411,683.0342196,3112.315942,1.0
0.98752,-2968.0158,2.79e-19,1.62e-19,-2412.1762,-206300.3968,-1.1e-20,-7270.3224,3.2e-20,7.28e-20,-8.39e-20,0.14181,-6.79e-20,-6.76e-19,-82115.5273,-6.36e-20,-2876.2294,-1.21e-19,-1.05e-19,-0.92008,0.92737,-6618.6504,-5715.7139,-2.22e-19,-3456.3139,-2.84e-19,848.7987,0.054844,-2.8e-19,-6.51e-19,0.60947,1.21e-19,2.96e-18,-2.61e-19,167.7508,253.2522,-4434.1443,1.95e-19,0.22768,-1.84e-20,8.42e-20,0.024308,6.25e-20,-57273.1186,0.39288,-0.93089,-0.40116,0.24405,1.65e-19,-7.19e-19,-3.69e-19,1.13e-18,-5.58e-19,3.8795,0.25447,2.62e-19,0.17416,-3.27e-20,1.1426,1016.9497,1.03e-19,280.692,-181134.7855,-120660.7232,2.35e-20,3.02e-20,-0.95092,-1.26e-19,4.97e-20,-3.04e-20,0.20787,0.00018173,-0.62589,1.6874,1.2211,1110514.977,1.3464,-0.319,0.075968,0.17423,1.1375,-0.86812,4.6268,3.0083,-0.36397,1.4909,-0.00020031,0.11326,0.2255,-0.3363,-0.00030758,0.71652,0.81029,0.007226883,7.254,17.2138,44.0557,181.7788,2180.8832,151.5927,3291.5081,29.8471,824.1959,386.4488,239.5554,141.1954,8685.4304,513.4794,77.2721,4336.4138,1647.9645,105.4189,1055.5383,2488.578468,1147.07239,468.3875629,3955.303835,1.0
0.69139,-2856.7938,-4.19e-19,2.43e-19,-1799.2464,-206063.5148,2.4600000000000003e-21,-6811.5961,3.14e-20,4.37e-19,-6.3e-20,0.049377,-6.79e-19,1.44e-18,-86593.2637,-1.27e-18,-2249.0694,-1.2200000000000001e-21,1.22e-19,-0.89522,0.94349,-6654.0426,-5410.9186,4.84e-19,-3440.3922,-5.03e-19,911.5319,0.074528,-3.45e-19,-2.35e-19,0.7115,-1.3e-19,2.49e-18,3.37e-20,161.5378,427.5951,-4379.6358,-9.12e-20,0.31283,-1.03e-20,6.74e-20,0.044275,2.5e-19,-62155.3784,0.54483,-0.71201,-0.53628,0.24229,2.72e-19,4.33e-19,6.67e-19,-1.43e-18,5.5e-19,5.0704,0.20427,8.16e-19,0.21105,-1.74e-20,0.82611,898.4658,-2.82e-19,509.147,-178219.5339,-123612.7346,-1.69e-20,3.57e-21,-0.76913,-1.17e-19,5.14e-20,-4.57e-20,0.23628,-0.00026009,-1.3788,1.1016,1.2642,1796323.599,0.904,0.23323,0.081758,0.16374,1.1639,-1.9116,5.0214,1.9919,-0.5831,1.2594,-5.62e-05,-0.41044,0.24879,-0.3587,0.00087551,0.75672,0.73507,0.009677449,7.194,13.6937,34.1667,142.4401,1703.426,148.1416,2582.3354,23.3566,645.5057,302.7639,186.4061,137.7444,6814.5812,402.3759,60.547,3405.2447,1291.088,82.739,825.5395,2393.936878,1215.341781,592.5682545,3967.050874,1.0
0.87756,-2682.5748,-2.36e-19,-2.7e-19,-1923.5239,-193147.8331,-1.61e-20,-5716.3934,-6.46e-21,7.16e-19,-3.57e-19,0.011949,-1.66e-19,-9.01e-20,-80100.7218,4.42e-19,-2216.6874,1.97e-19,2.89e-20,-0.89656,0.90336,-6808.3418,-4505.9825,-6.35e-19,-3148.7728,3.24e-19,752.6508,0.072332,-6.15e-19,9.77e-19,0.70432,-1.07e-19,3.65e-19,-3.58e-19,212.5956,300.8166,-3686.9693,8.770000000000001e-21,0.40394,-4.3700000000000005e-21,1.46e-18,0.04416,1.06e-18,-58442.1731,0.57069,-0.95613,-0.5581,0.21767,1.55e-19,6.28e-20,1.26e-20,-1.33e-18,-7.91e-19,5.2507,0.19944,-6.41e-19,0.19946,9.2e-21,0.9239,796.5541,-8.69e-19,342.3638,-169777.9407,-117750.6387,-1.14e-20,1.14e-20,-0.89854,4.67e-20,-1.62e-20,4.65e-21,0.17768,-0.00020984,-1.1625,1.4846,1.2796,1827286.714,1.0131,0.01602,0.39812,0.16036,1.1237,-1.2621,5.4603,2.2096,-0.45646,1.2099,-0.00014571,-0.11759,0.23133,-0.2503,-0.0036452,0.6648,0.77921,0.00718394,3.425,16.1077,37.9688,156.4371,1880.4393,147.6822,2694.2312,25.9452,686.5067,329.9405,217.4573,137.2798,7116.9945,464.7843,67.0955,3524.4567,1370.6836,96.0176,874.2514,2306.53349,1194.092048,545.7672356,3737.422798,1.0
0.73913,-3922.2129,-1.75e-19,-6.91e-18,-2805.2843,-201469.0248,-9.18e-21,-2693.5399,-4.1100000000000006e-21,2.43e-19,3.92e-19,-8.6539,-1.73e-19,-1.8e-19,-57133.9668,-4.82e-19,-3368.2931,2.4400000000000002e-21,-8.120000000000001e-21,-0.63849,0.63849,-807.2327,-5917.8467,1.21e-19,-4681.0521,2.46e-18,899.8528,0.12215,5.82e-20,1.6e-18,1.0637,-9.79e-20,2.22e-19,-8.08e-19,334.6157,339.4454,-5445.9683,2.14e-19,-3.2589,1.42e-20,-5.05e-19,0.21501,9.28e-20,-41516.0464,1.6459,-0.69216,-1.6459,0.21698,-6.22e-19,-3.36e-18,5.33e-19,1.69e-19,-5.83e-18,91.769,0.16847,2.62e-19,0.48439,8.5e-21,0.57157,731.8167,-1.5e-18,756.438,-148017.2261,-96444.8052,2.45e-22,3.4e-20,-0.63033,-9.35e-20,-1.13e-20,-6.64e-20,0.32932,-5.84e-05,0.039771,-0.15936,1.3214,1555852.562,-0.48328,-0.54426,0.31799,0.19453,1.2304,-0.19772,9.1985,-1.7211,-0.10371,1.0426,0.00012163,0.95805,0.23721,0.69117,0.00066615,0.4662,0.67313,0.007371105,19.116,17.2685,43.5205,180.9425,2164.2082,151.6992,3284.4724,29.5684,820.7694,384.5524,236.4329,141.3019,8668.1956,510.3848,76.8998,4336.6178,1641.6113,104.4056,1052.1558,2221.137857,1352.338716,597.0531046,3274.395688,1.0
0.93619,-4438.4344,1.75e-19,-5.18e-18,-3162.5305,-174847.954,5.78e-21,-6566.6159,-2.7e-20,7.89e-20,-9.79e-20,-1.0646,-2.72e-19,2.34e-18,-46065.2893,8.7e-19,-3688.8884,-1.38e-19,3.96e-20,-0.89628,0.89628,-2215.6744,-6719.1836,6.05e-20,-5148.1852,-5.84e-19,1020.6675,0.1209,-2.84e-19,-1.45e-19,1.3285,2.63e-19,-8.34e-19,-8.5e-19,555.9275,420.2271,-5949.9979,-7.89e-20,-0.45443,3.45e-20,-4.21e-20,0.29106,2.81e-19,-29362.3713,1.9137,-0.90103,-1.9137,0.24788,5.83e-20,4.33e-18,2.49e-19,4.5e-19,2.03e-18,9.0822,0.27529,0.0,0.56282,1.19e-20,0.67147,1379.4513,1.52e-19,599.5949,-129564.4538,-85682.0169,-4.89e-22,-1.67e-20,-0.73159,0.0,-4.23e-20,-5.16e-20,0.27835,-0.00040409,0.024052,-0.39805,1.3067,1770282.403,-0.89084,-1.1305,0.027319,0.16345,1.2115,-0.92052,8.7644,-2.0757,-0.12041,0.18971,-0.00052834,1.0183,0.27468,0.27555,0.00052308,0.47446,0.62426,0.006776156,23.072,17.8803,45.1075,187.5747,2241.6777,152.2786,3405.4227,30.6476,850.6654,398.6139,244.9871,141.8814,8987.7571,529.174,79.7024,4497.8116,1701.5239,108.2069,1089.9971,2283.369711,1329.57348,605.9428457,3330.553058,1.0
